Category;Family;StyleName;Slope
sans serif;066 Army;066 Army;90.0
sans serif;10.12™;10.12 Commercial;90.0
sans serif;21st;21st Black Italic;102.0
sans serif;21st;21st Black;90.0
sans serif;21st;21st Bold Italic;102.0
sans serif;21st;21st Bold;90.0
sans serif;21st;21st Fine Italic;102.0
sans serif;21st;21st Fine;90.0
sans serif;21st;21st Italic;102.0
sans serif;21st;21st Outline Italic;102.0
sans serif;21st;21st Outline;90.0
sans serif;21st;21st Regular;90.0
sans serif;21st;21st Round Black Italic;102.0
sans serif;21st;21st Round Black;90.0
sans serif;21st;21st SuperFine Italic;102.0
sans serif;21st;21st SuperFine;90.0
sans serif;2 Mass J1808;2 Mass J1808 Bold;90.0
sans serif;2 Mass J1808;2 Mass J1808 Extra Bold;90.0
sans serif;2 Mass J1808;2 Mass J1808 Medium;90.0
sans serif;2 Mass J1808;2 Mass J1808 Regular;90.0
sans serif;2 Mass J1808;2 Mass J1808 Semi Bold;90.0
sans serif;360;360;90.99999994039536
sans serif;3D Cocoro™;3D Cocoro Bo;90.0
sans serif;3D Cocoro™;3D Cocoro;90.0
sans serif;45 Degrees;45 Degrees Italic;102.0
sans serif;45 Degrees;45 Degrees Light Italic;102.0
sans serif;45 Degrees;45 Degrees Light;90.0
sans serif;45 Degrees;45 Degrees Regular;90.0
sans serif;45 Degrees;45 Degrees UltraLight Italic;102.0
sans serif;45 Degrees;45 Degrees UltraLight;90.0
sans serif;52 Kfx;52 Kfx High;90.0
sans serif;52 Kfx;52 Kfx Low;90.0
sans serif;52 Kfx;52 Kfx Mid;90.0
sans serif;90 Flinders Street;Flinders Street;90.0
sans serif;946 Latin;946 Latin Dense 1 L;261.99998474121094
sans serif;946 Latin;946 Latin Dense 1;90.0
sans serif;946 Latin;946 Latin Dense 1 R;97.99999952316284
sans serif;946 Latin;946 Latin Dense 2 L;261.99998474121094
sans serif;946 Latin;946 Latin Dense 2;90.0
sans serif;946 Latin;946 Latin Dense 2 R;97.99999952316284
sans serif;946 Latin;946 Latin Dense 3 L;261.99998474121094
sans serif;946 Latin;946 Latin Dense 3;90.0
sans serif;946 Latin;946 Latin Dense 3 R;97.99999952316284
sans serif;946 Latin;946 Latin Dense 4 L;261.99998474121094
sans serif;946 Latin;946 Latin Dense 4;90.0
sans serif;946 Latin;946 Latin Dense 4 R;97.99999952316284
sans serif;946 Latin;946 Latin Dense 5 L;261.99998474121094
sans serif;946 Latin;946 Latin Dense 5;90.0
sans serif;946 Latin;946 Latin Dense 5 R;97.99999952316284
sans serif;946 Latin;946 Latin Regular 1 L;261.99998474121094
sans serif;946 Latin;946 Latin Regular 1;90.0
sans serif;946 Latin;946 Latin Regular 1 R;97.99999952316284
sans serif;946 Latin;946 Latin Regular 2 L;261.99998474121094
sans serif;946 Latin;946 Latin Regular 2;90.0
sans serif;946 Latin;946 Latin Regular 2 R;97.99999952316284
sans serif;946 Latin;946 Latin Regular 3 L;261.99998474121094
sans serif;946 Latin;946 Latin Regular 3;90.0
sans serif;946 Latin;946 Latin Regular 3 R;97.99999952316284
sans serif;946 Latin;946 Latin Regular 4 L;261.99998474121094
sans serif;946 Latin;946 Latin Regular 4;90.0
sans serif;946 Latin;946 Latin Regular 4 R;97.99999952316284
sans serif;946 Latin;946 Latin Regular 5 L;261.99998474121094
sans serif;946 Latin;946 Latin Regular 5;90.0
sans serif;946 Latin;946 Latin Regular 5 R;97.99999952316284
sans serif;946 Latin;946 Latin Semidense 1 L;261.99998474121094
sans serif;946 Latin;946 Latin Semidense 1;90.0
sans serif;946 Latin;946 Latin Semidense 1 R;97.99999952316284
sans serif;946 Latin;946 Latin Semidense 2 L;261.99998474121094
sans serif;946 Latin;946 Latin Semidense 2;90.0
sans serif;946 Latin;946 Latin Semidense 2 R;97.99999952316284
sans serif;946 Latin;946 Latin Semidense 3 L;261.99998474121094
sans serif;946 Latin;946 Latin Semidense 3;90.0
sans serif;946 Latin;946 Latin Semidense 3 R;97.99999952316284
sans serif;946 Latin;946 Latin Semidense 4 L;261.99998474121094
sans serif;946 Latin;946 Latin Semidense 4;90.0
sans serif;946 Latin;946 Latin Semidense 4 R;97.99999952316284
sans serif;946 Latin;946 Latin Semidense 5 L;261.99998474121094
sans serif;946 Latin;946 Latin Semidense 5;90.0
sans serif;946 Latin;946 Latin Semidense 5 R;97.99999952316284
sans serif;946 Latin;946 Latin Wide 1 L;261.99998474121094
sans serif;946 Latin;946 Latin Wide 1;90.0
sans serif;946 Latin;946 Latin Wide 1 R;97.99999952316284
sans serif;946 Latin;946 Latin Wide 2 L;261.99998474121094
sans serif;946 Latin;946 Latin Wide 2;90.0
sans serif;946 Latin;946 Latin Wide 2 R;97.99999952316284
sans serif;946 Latin;946 Latin Wide 3 L;261.99998474121094
sans serif;946 Latin;946 Latin Wide 3;90.0
sans serif;946 Latin;946 Latin Wide 3 R;97.99999952316284
sans serif;946 Latin;946 Latin Wide 4 L;261.99998474121094
sans serif;946 Latin;946 Latin Wide 4;90.0
sans serif;946 Latin;946 Latin Wide 4 R;97.99999952316284
sans serif;946 Latin;946 Latin Wide 5 L;261.99998474121094
sans serif;946 Latin;946 Latin Wide 5;90.0
sans serif;946 Latin;946 Latin Wide 5 R;97.99999952316284
sans serif;946 Latin;946 Latin XWide 1 L;261.99998474121094
sans serif;946 Latin;946 Latin XWide 1;90.0
sans serif;946 Latin;946 Latin XWide 1 R;97.99999952316284
sans serif;946 Latin;946 Latin XWide 2 L;261.99998474121094
sans serif;946 Latin;946 Latin XWide 2;90.0
sans serif;946 Latin;946 Latin XWide 2 R;97.99999952316284
sans serif;946 Latin;946 Latin XWide 3 L;180.0
sans serif;946 Latin;946 Latin XWide 3;90.0
sans serif;946 Latin;946 Latin XWide 3 R;97.99999952316284
sans serif;946 Latin;946 Latin XWide 4 L;180.0
sans serif;946 Latin;946 Latin XWide 4;90.0
sans serif;946 Latin;946 Latin XWide 4 R;97.99999952316284
sans serif;946 Latin;946 Latin XWide 5 L;180.0
sans serif;946 Latin;946 Latin XWide 5;90.0
sans serif;946 Latin;946 Latin XWide 5 R;97.99999952316284
sans serif;Aago;Aago Black Italic;102.0
sans serif;Aago;Aago Black;90.0
sans serif;Aago;Aago Bold Italic;102.0
sans serif;Aago;Aago Bold;90.0
sans serif;Aago;Aago Compressed Black Italic;102.0
sans serif;Aago;Aago Compressed Black;90.0
sans serif;Aago;Aago Compressed Bold Italic;102.0
sans serif;Aago;Aago Compressed Bold;90.0
sans serif;Aago;Aago Compressed Hairline Italic;102.0
sans serif;Aago;Aago Compressed Hairline;90.0
sans serif;Aago;Aago Compressed Light Italic;102.0
sans serif;Aago;Aago Compressed Light;90.0
sans serif;Aago;Aago Compressed Medium Italic;102.0
sans serif;Aago;Aago Compressed Medium;90.0
sans serif;Aago;Aago Compressed Regular Italic;102.0
sans serif;Aago;Aago Compressed Regular;90.0
sans serif;Aago;Aago Compressed SemiBold Italic;102.0
sans serif;Aago;Aago Compressed SemiBold;90.0
sans serif;Aago;Aago Compressed Thin Italic;102.0
sans serif;Aago;Aago Compressed Thin;90.0
sans serif;Aago;Aago Compressed Ultra Italic;102.0
sans serif;Aago;Aago Compressed Ultra;90.0
sans serif;Aago;Aago Condensed Black Italic;102.0
sans serif;Aago;Aago Condensed Black;90.0
sans serif;Aago;Aago Condensed Bold Italic;102.0
sans serif;Aago;Aago Condensed Bold;90.0
sans serif;Aago;Aago Condensed Hairline Italic;102.0
sans serif;Aago;Aago Condensed Hairline;90.0
sans serif;Aago;Aago Condensed Light Italic;102.0
sans serif;Aago;Aago Condensed Light;90.0
sans serif;Aago;Aago Condensed Medium Italic;102.0
sans serif;Aago;Aago Condensed Medium;90.0
sans serif;Aago;Aago Condensed Regular Italic;102.0
sans serif;Aago;Aago Condensed Regular;90.0
sans serif;Aago;Aago Condensed SemiBold Italic;102.0
sans serif;Aago;Aago Condensed SemiBold;90.0
sans serif;Aago;Aago Condensed Thin Italic;102.0
sans serif;Aago;Aago Condensed Thin;90.0
sans serif;Aago;Aago Condensed Ultra Italic;102.0
sans serif;Aago;Aago Condensed Ultra;90.0
sans serif;Aago;Aago Hairline Italic;102.0
sans serif;Aago;Aago Hairline;90.0
sans serif;Aago;Aago Light Italic;102.0
sans serif;Aago;Aago Light;90.0
sans serif;Aago;Aago Medium Italic;102.0
sans serif;Aago;Aago Medium;90.0
sans serif;Aago;Aago Regular Italic;102.0
sans serif;Aago;Aago Regular;90.0
sans serif;Aago;Aago SemiBold Italic;102.0
sans serif;Aago;Aago SemiBold;90.0
sans serif;Aago;Aago Thin Italic;102.0
sans serif;Aago;Aago Thin;90.0
sans serif;Aago;Aago Ultra Italic;102.0
sans serif;Aago;Aago Ultra;90.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Black Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Black;90.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Bold Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Bold;90.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Light Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Light;90.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Medium Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Medium;90.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Regular Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Regular;90.0
sans serif;Aalto Sans;Aalto Sans Essential Alt SemiBold Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Alt SemiBold;90.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Thin Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Thin;90.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Ultra Light Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Alt Ultra Light;90.0
sans serif;Aalto Sans;Aalto Sans Essential Black Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Black;90.0
sans serif;Aalto Sans;Aalto Sans Essential Bold Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Bold;90.0
sans serif;Aalto Sans;Aalto Sans Essential Light Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Light;90.0
sans serif;Aalto Sans;Aalto Sans Essential Medium Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Medium;90.0
sans serif;Aalto Sans;Aalto Sans Essential Regular Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Regular;90.0
sans serif;Aalto Sans;Aalto Sans Essential SemiBold Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential SemiBold;90.0
sans serif;Aalto Sans;Aalto Sans Essential Thin Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Thin;90.0
sans serif;Aalto Sans;Aalto Sans Essential Ultra Light Italic;99.0
sans serif;Aalto Sans;Aalto Sans Essential Ultra Light;90.0
sans serif;Aalto Sans;Aalto Sans Light DEMO;90.0
sans serif;Aalto Sans;Aalto Sans Pro Black Italic;99.0
sans serif;Aalto Sans;Aalto Sans Pro Black;90.0
sans serif;Aalto Sans;Aalto Sans Pro Bold Italic;99.0
sans serif;Aalto Sans;Aalto Sans Pro Bold;90.0
sans serif;Aalto Sans;Aalto Sans Pro Light Italic;99.0
sans serif;Aalto Sans;Aalto Sans Pro Light;90.0
sans serif;Aalto Sans;Aalto Sans Pro Medium Italic;99.0
sans serif;Aalto Sans;Aalto Sans Pro Medium;90.0
sans serif;Aalto Sans;Aalto Sans Pro Regular Italic;99.0
sans serif;Aalto Sans;Aalto Sans Pro Regular;90.0
sans serif;Aalto Sans;Aalto Sans Pro SemiBold Italic;99.0
sans serif;Aalto Sans;Aalto Sans Pro SemiBold;90.0
sans serif;Aalto Sans;Aalto Sans Pro Thin Italic;99.0
sans serif;Aalto Sans;Aalto Sans Pro Thin;90.0
sans serif;Aalto Sans;Aalto Sans Pro Ultra Light Italic;99.0
sans serif;Aalto Sans;Aalto Sans Pro Ultra Light;90.0
sans serif;Aaux;Aaux Bold Italic;102.0
sans serif;Aaux;Aaux Bold;90.0
sans serif;Aaux;Aaux Italic;102.0
sans serif;Aaux;Aaux Light Italic;102.0
sans serif;Aaux;Aaux Light;90.0
sans serif;Aaux;Aaux Medium Italic;102.0
sans serif;Aaux;Aaux Medium;90.0
sans serif;Aaux;Aaux Regular;90.0
sans serif;Aaux Next®;Aaux Next Black Italic;102.0
sans serif;Aaux Next®;Aaux Next Black;90.0
sans serif;Aaux Next®;Aaux Next Bold Italic;102.0
sans serif;Aaux Next®;Aaux Next Bold;90.0
sans serif;Aaux Next®;Aaux Next Hairline Italic;102.0
sans serif;Aaux Next®;Aaux Next Hairline;90.0
sans serif;Aaux Next®;Aaux Next Italic;102.0
sans serif;Aaux Next®;Aaux Next Light Italic;102.0
sans serif;Aaux Next®;Aaux Next Light;90.0
sans serif;Aaux Next®;Aaux Next Medium Italic;102.0
sans serif;Aaux Next®;Aaux Next Medium;90.0
sans serif;Aaux Next®;Aaux Next Regular;90.0
sans serif;Aaux Next®;Aaux Next SemiBold Italic;102.0
sans serif;Aaux Next®;Aaux Next SemiBold;90.0
sans serif;Aaux Next®;Aaux Next Thin Italic;102.0
sans serif;Aaux Next®;Aaux Next Thin;90.0
sans serif;Aaux Next®;Aaux Next Ultra Italic;102.0
sans serif;Aaux Next®;Aaux Next Ultra;90.0
sans serif;Aaux Next Comp®;Aaux Next Comp Black Italic;100.99999904632568
sans serif;Aaux Next Comp®;Aaux Next Comp Black;90.0
sans serif;Aaux Next Comp®;Aaux Next Comp Bold Italic;102.0
sans serif;Aaux Next Comp®;Aaux Next Comp Bold;90.0
sans serif;Aaux Next Comp®;Aaux Next Comp Hairline Italic;102.0
sans serif;Aaux Next Comp®;Aaux Next Comp Hairline;90.0
sans serif;Aaux Next Comp®;Aaux Next Comp Italic;102.0
sans serif;Aaux Next Comp®;Aaux Next Comp Light Italic;102.0
sans serif;Aaux Next Comp®;Aaux Next Comp Light;90.0
sans serif;Aaux Next Comp®;Aaux Next Comp Medium Italic;102.0
sans serif;Aaux Next Comp®;Aaux Next Comp Medium;90.0
sans serif;Aaux Next Comp®;Aaux Next Comp Regular;90.0
sans serif;Aaux Next Comp®;Aaux Next Comp SemiBold Italic;102.0
sans serif;Aaux Next Comp®;Aaux Next Comp SemiBold;90.0
sans serif;Aaux Next Comp®;Aaux Next Comp Thin Italic;102.0
sans serif;Aaux Next Comp®;Aaux Next Comp Thin;90.0
sans serif;Aaux Next Comp®;Aaux Next Comp Ultra Italic;100.99999904632568
sans serif;Aaux Next Comp®;Aaux Next Comp Ultra;90.0
sans serif;Aaux Next Cond®;Aaux Next Cond Black Italic;102.0
sans serif;Aaux Next Cond®;Aaux Next Cond Black;90.0
sans serif;Aaux Next Cond®;Aaux Next Cond Bold Italic;102.0
sans serif;Aaux Next Cond®;Aaux Next Cond Bold;90.0
sans serif;Aaux Next Cond®;Aaux Next Cond Hairline Italic;102.0
sans serif;Aaux Next Cond®;Aaux Next Cond Hairline;90.0
sans serif;Aaux Next Cond®;Aaux Next Cond Italic;102.0
sans serif;Aaux Next Cond®;Aaux Next Cond Light Italic;102.0
sans serif;Aaux Next Cond®;Aaux Next Cond Light;90.0
sans serif;Aaux Next Cond®;Aaux Next Cond Medium Italic;102.0
sans serif;Aaux Next Cond®;Aaux Next Cond Medium;90.0
sans serif;Aaux Next Cond®;Aaux Next Cond Regular;90.0
sans serif;Aaux Next Cond®;Aaux Next Cond SemiBold Italic;102.0
sans serif;Aaux Next Cond®;Aaux Next Cond SemiBold;90.0
sans serif;Aaux Next Cond®;Aaux Next Cond Thin Italic;102.0
sans serif;Aaux Next Cond®;Aaux Next Cond Thin;90.0
sans serif;Aaux Next Cond®;Aaux Next Cond Ultra Italic;100.99999904632568
sans serif;Aaux Next Cond®;Aaux Next Cond Ultra;90.0
sans serif;Aaux Next Wide®;Aaux Next Wide Black Italic;102.0
sans serif;Aaux Next Wide®;Aaux Next Wide Black;90.0
sans serif;Aaux Next Wide®;Aaux Next Wide Bold Italic;102.0
sans serif;Aaux Next Wide®;Aaux Next Wide Bold;90.0
sans serif;Aaux Next Wide®;Aaux Next Wide Hairline Italic;102.0
sans serif;Aaux Next Wide®;Aaux Next Wide Hairline;90.0
sans serif;Aaux Next Wide®;Aaux Next Wide Italic;102.0
sans serif;Aaux Next Wide®;Aaux Next Wide Light Italic;102.0
sans serif;Aaux Next Wide®;Aaux Next Wide Light;90.0
sans serif;Aaux Next Wide®;Aaux Next Wide Medium Italic;102.0
sans serif;Aaux Next Wide®;Aaux Next Wide Medium;90.0
sans serif;Aaux Next Wide®;Aaux Next Wide Regular;90.0
sans serif;Aaux Next Wide®;Aaux Next Wide SemiBold Italic;102.0
sans serif;Aaux Next Wide®;Aaux Next Wide SemiBold;90.0
sans serif;Aaux Next Wide®;Aaux Next Wide Thin Italic;102.0
sans serif;Aaux Next Wide®;Aaux Next Wide Thin;90.0
sans serif;Aaux Next Wide®;Aaux Next Wide Ultra Italic;102.0
sans serif;Aaux Next Wide®;Aaux Next Wide Ultra;90.0
sans serif;Abadi®;Abadi Pro Bold Italic;100.99999904632568
sans serif;Abadi®;Abadi Pro Bold;90.0
sans serif;Abadi®;Abadi Pro Condensed Bold;90.0
sans serif;Abadi®;Abadi Pro Condensed Extra Bold;90.0
sans serif;Abadi®;Abadi Pro Condensed Light;90.0
sans serif;Abadi®;Abadi Pro Condensed;90.0
sans serif;Abadi®;Abadi Pro Extra Bold Italic;100.99999904632568
sans serif;Abadi®;Abadi Pro Extra Bold;90.0
sans serif;Abadi®;Abadi Pro Extra Light Italic;100.99999904632568
sans serif;Abadi®;Abadi Pro Extra Light;90.0
sans serif;Abadi®;Abadi Pro Italic;100.99999904632568
sans serif;Abadi®;Abadi Pro Light Italic;100.99999904632568
sans serif;Abadi®;Abadi Pro Light;90.0
sans serif;Abadi®;Abadi Pro Regular;90.0
sans serif;Abadi®;Abadi Std Bold Italic;100.99999904632568
sans serif;Abadi®;Abadi Std Bold;90.0
sans serif;Abadi®;Abadi Std Condensed Bold;90.0
sans serif;Abadi®;Abadi Std Condensed Extra Bold;90.0
sans serif;Abadi®;Abadi Std Condensed Light;90.0
sans serif;Abadi®;Abadi Std Condensed;90.0
sans serif;Abadi®;Abadi Std Extra Bold Italic;100.99999904632568
sans serif;Abadi®;Abadi Std Extra Bold;90.0
sans serif;Abadi®;Abadi Std Extra Light Italic;100.99999904632568
sans serif;Abadi®;Abadi Std Extra Light;90.0
sans serif;Abadi®;Abadi Std Italic;100.99999904632568
sans serif;Abadi®;Abadi Std Light Italic;100.99999904632568
sans serif;Abadi®;Abadi Std Light;90.0
sans serif;Abadi®;Abadi Std Regular;90.0
sans serif;Aban™;Aban Bold;90.0
sans serif;Aban™;Aban ExtraBold;90.0
sans serif;Aban™;Aban Regular;90.0
sans serif;Abel Pro;Abel Pro Bold;90.0
sans serif;Abel Pro;Abel Pro;90.0
sans serif;Abesif;Abesif Bold;90.0
sans serif;Abesif;Abesif Regular;90.0
sans serif;Abesif;Abesif Thin;90.0
sans serif;Abia 4F™;Abia Wide 4F Thin Italic;96.99999952316284
sans serif;Abia 4F™;Abia Wide 4F Thin;90.0
sans serif;Abitare Sans™;Abitare Sans 0;90.0
sans serif;Abitare Sans™;Abitare Sans 1000;90.0
sans serif;Abitare Sans™;Abitare Sans 100;90.0
sans serif;Abitare Sans™;Abitare Sans 150;90.0
sans serif;Abitare Sans™;Abitare Sans 200;90.0
sans serif;Abitare Sans™;Abitare Sans 250;90.0
sans serif;Abitare Sans™;Abitare Sans 300;90.0
sans serif;Abitare Sans™;Abitare Sans 350;90.0
sans serif;Abitare Sans™;Abitare Sans 400;90.0
sans serif;Abitare Sans™;Abitare Sans 500;90.0
sans serif;Abitare Sans™;Abitare Sans 50;90.0
sans serif;Abitare Sans™;Abitare Sans 600;90.0
sans serif;Abitare Sans™;Abitare Sans 700;90.0
sans serif;Abitare Sans™;Abitare Sans 800;90.0
sans serif;Abitare Sans™;Abitare Sans 900;90.0
sans serif;Abitare Sans™;Abitare Sans Italic 0;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 1000;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 100;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 150;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 200;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 250;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 300;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 350;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 400;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 500;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 50;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 600;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 700;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 800;97.99999952316284
sans serif;Abitare Sans™;Abitare Sans Italic 900;97.99999952316284
sans serif;Abnormal;Abnormal Bold;90.0
sans serif;Abnormal;Abnormal Light;90.0
sans serif;Abnormal;Abnormal Regular;90.0
sans serif;Abnormal;Abnormal SemiBold;90.0
sans serif;AB One;AB One Bold;90.0
sans serif;AB One;AB One Light;90.0
sans serif;AB One;AB One Regular;90.0
sans serif;Above the Sky;Above The Sky Condensed Cursive;97.99999952316284
sans serif;Above the Sky;Above The Sky Condensed;90.0
sans serif;Above the Sky;Above The Sky Extras;-
sans serif;Above the Sky;Above The Sky Marker;90.0
sans serif;Above the Sky;Above The Sky Script;99.0
sans serif;Abrakadabra;Abrakadabra;90.0
sans serif;Absentia Sans;Absentia Sans Black Italic;99.99999904632568
sans serif;Absentia Sans;Absentia Sans Black;90.0
sans serif;Absentia Sans;Absentia Sans Bold Italic;99.99999904632568
sans serif;Absentia Sans;Absentia Sans Bold;90.0
sans serif;Absentia Sans;Absentia Sans Book Italic;99.99999904632568
sans serif;Absentia Sans;Absentia Sans Book;90.0
sans serif;Absentia Sans;Absentia Sans Demi Italic;99.99999904632568
sans serif;Absentia Sans;Absentia Sans Demi;90.0
sans serif;Absentia Sans;Absentia Sans Hairline Italic;99.99999904632568
sans serif;Absentia Sans;Absentia Sans Hairline;90.0
sans serif;Absentia Sans;Absentia Sans Heavy Italic;99.99999904632568
sans serif;Absentia Sans;Absentia Sans Heavy;90.0
sans serif;Absentia Sans;Absentia Sans Light Italic;99.99999904632568
sans serif;Absentia Sans;Absentia Sans Light;90.0
sans serif;Absentia Sans;Absentia Sans Medium Italic;99.99999904632568
sans serif;Absentia Sans;Absentia Sans Medium;90.0
sans serif;Absentia Sans;Absentia Sans Regular Italic;99.99999904632568
sans serif;Absentia Sans;Absentia Sans Regular;90.0
sans serif;Absentia Sans;Absentia Sans Thin Italic;99.99999904632568
sans serif;Absentia Sans;Absentia Sans Thin;90.0
sans serif;Absentia Sans;Absentia Sans Variable Italic;99.99999904632568
sans serif;Absentia Sans;Absentia Sans Variable;90.0
sans serif;Abstrak BF™;Abstrak BF;-
sans serif;AB Ticena;AB Ticena Light;90.0
sans serif;ABTS Aviator;ABTS Aviator Bold Italic;99.99999904632568
sans serif;ABTS Aviator;ABTS Aviator Bold;90.0
sans serif;ABTS Aviator;ABTS Aviator Italic;99.0
sans serif;ABTS Aviator;ABTS Aviator Light Italic;99.99999904632568
sans serif;ABTS Aviator;ABTS Aviator Light;90.0
sans serif;ABTS Aviator;ABTS Aviator;90.0
sans serif;ABTS Oklahoma;ABTS Oklahoma Italic;102.0
sans serif;ABTS Oklahoma;ABTS Oklahoma Light Italic;102.0
sans serif;ABTS Oklahoma;ABTS Oklahoma Light;90.0
sans serif;ABTS Oklahoma;ABTS Oklahoma;90.0
sans serif;Abwyn;Abwyn Normal;90.0
sans serif;Accelerator;Accelerator Black Extended;90.0
sans serif;Accelerator;Accelerator Black;90.0
sans serif;Accelerator;Accelerator Bold Extended;90.0
sans serif;Accelerator;Accelerator Bold;90.0
sans serif;Accelerator;Accelerator Italic;123.0
sans serif;Accelerator;Accelerator Light Extended;90.0
sans serif;Accelerator;Accelerator Light;90.0
sans serif;Accelerator;Accelerator Regular Extended;90.0
sans serif;Accelerator;Accelerator Regular;90.0
sans serif;Accent Graphic;Accent Graphic Bold;90.0
sans serif;Accent Graphic;Accent Graphic Light;90.0
sans serif;Accent Graphic;Accent Graphic Medium;90.0
sans serif;Accia Sans;Accia Sans Bold Italic;100.99999904632568
sans serif;Accia Sans;Accia Sans Bold;90.0
sans serif;Accia Sans;Accia Sans Extra Bold Italic;100.99999904632568
sans serif;Accia Sans;Accia Sans Extra Bold;90.0
sans serif;Accia Sans;Accia Sans Extra Light Italic;100.99999904632568
sans serif;Accia Sans;Accia Sans Extra Light;90.0
sans serif;Accia Sans;Accia Sans Italic;100.99999904632568
sans serif;Accia Sans;Accia Sans Light Italic;100.99999904632568
sans serif;Accia Sans;Accia Sans Light;90.0
sans serif;Accia Sans;Accia Sans Medium Italic;100.99999904632568
sans serif;Accia Sans;Accia Sans Medium;90.0
sans serif;Accia Sans;Accia Sans Regular;90.0
sans serif;Accia Sans;Accia Sans Semi Bold Italic;100.99999904632568
sans serif;Accia Sans;Accia Sans Semi Bold;90.0
sans serif;Accia Sans;Accia Sans Thin Italic;100.99999904632568
sans serif;Accia Sans;Accia Sans Thin;90.0
sans serif;Accia Variable;Accia Variable Italic;100.99999904632568
sans serif;Accia Variable;Accia Variable Regular;90.0
sans serif;Accord;Accord Bold Italic;99.99999904632568
sans serif;Accord;Accord Bold;90.0
sans serif;Accord;Accord ExtraBold Italic;99.99999904632568
sans serif;Accord;Accord ExtraBold;90.0
sans serif;Accord;Accord ExtraLight Italic;99.99999904632568
sans serif;Accord;Accord ExtraLight;90.0
sans serif;Accord;Accord Italic;99.99999904632568
sans serif;Accord;Accord Light Italic;99.99999904632568
sans serif;Accord;Accord Light;90.0
sans serif;Accord;Accord Medium Italic;99.99999904632568
sans serif;Accord;Accord Medium;90.0
sans serif;Accord;Accord Regular;90.0
sans serif;Accord;Accord Thin Italic;99.99999904632568
sans serif;Accord;Accord Thin;90.0
sans serif;Accord Alternate;Accord Alternate Bold Italic;99.99999904632568
sans serif;Accord Alternate;Accord Alternate Bold;90.0
sans serif;Accord Alternate;Accord Alternate ExtraBold Italic;99.99999904632568
sans serif;Accord Alternate;Accord Alternate ExtraBold;90.0
sans serif;Accord Alternate;Accord Alternate ExtraLight Italic;99.99999904632568
sans serif;Accord Alternate;Accord Alternate ExtraLight;90.0
sans serif;Accord Alternate;Accord Alternate Italic;99.99999904632568
sans serif;Accord Alternate;Accord Alternate Light Italic;99.99999904632568
sans serif;Accord Alternate;Accord Alternate Light;90.0
sans serif;Accord Alternate;Accord Alternate Medium Italic;99.99999904632568
sans serif;Accord Alternate;Accord Alternate Medium;90.0
sans serif;Accord Alternate;Accord Alternate Regular;90.0
sans serif;Accord Alternate;Accord Alternate Thin Italic;99.99999904632568
sans serif;Accord Alternate;Accord Alternate Thin;90.0
sans serif;Aceh;Aceh Black Oblique;99.0
sans serif;Aceh;Aceh Black;90.0
sans serif;Aceh;Aceh Bold Oblique;99.0
sans serif;Aceh;Aceh Bold;90.0
sans serif;Aceh;Aceh Extra Bold Oblique;99.0
sans serif;Aceh;Aceh Extra Bold;90.0
sans serif;Aceh;Aceh Extra Light Oblique;99.0
sans serif;Aceh;Aceh Extra Light;90.0
sans serif;Aceh;Aceh Light Oblique;99.0
sans serif;Aceh;Aceh Light;90.0
sans serif;Aceh;Aceh Medium Oblique;99.0
sans serif;Aceh;Aceh Medium;90.0
