Category;Family;StyleName;Slope
script;1420 Gothic Script;1420 Gothic Script Normal;-
script;1431 Humane Niccoli;1431 Humane Niccoli Normal;-
script;1475 Bastarde Manual;1475 Bastarde Manual Normal;-
script;1491 Cancellaresca;1491 Cancellaresca Normal;96.99999952316284
script;1522 Vicentino;1522 Vicentino;99.99999904632568
script;1536 Civilite Manual;1536 Civilite Manual;-
script;1540 Mercator Script;1540 Mercator Script Normal;109.99999809265137
script;1557 Civilité Granjon;1557 Civilite Granjon Pro;-
script;1557 Italique;1557_Italique;-
script;161 Vergilius;161 Vergilius;91.99999988079071
script;1610 Cancellaresca;1610 Cancellaresca Normal;102.99999904632568
script;1613 Basilius;1613 Basilius;108.99999809265137
script;1634 René Descartes;1634 Rene Descartes Normal;130.99999618530273
script;1638 Civilite Manual;1638 Civilite Manual;-
script;1648 Chancellerie;1648 Chancellerie;114.0
script;1672 Isaac Newton;1672 Isaac Newton;-
script;1682 Writhed Hand;1682 Writhed Hand;-
script;1695 Captain Flint;1695 Captain Flint Ru;-
script;1695 Captain Flint;1695 Captain Flint;-
script;1715 Jonathan Swift™;1715 Jonathan Swift;-
script;1741 Financiere;1741 Financiere Italic;108.0
script;1741 Financiere;1741 Financiere Title Italic;-
script;1742 Civilite;1742 Civilite;-
script;1781 La Fayette;1781 La Fayette Normal;114.0
script;1791 Constitution;1791 Constitution;129.0
script;1792 La Marseillaise;1792 La Marseillaise;-
script;1805 Austerlitz Script;1805 Austerlitz Script Light;132.99999618530273
script;1809 Homer;1809 Homer;-
script;1815 Waterloo;1815 Waterloo Normal;-
script;1845 Mistress;1845 Mistress Italic;114.0
script;1848 Barricades;1848 Barricades Italic;-
script;1859 Solferino;1859 Solferino Light Caps;-
script;1859 Solferino;1859 Solferino Light;-
script;1863 Gettysburg;1863 Gettysburg Bold;-
script;1863 Gettysburg;1863 Gettysburg Normal;-
script;1864 GLC Monogram;1864 GLC Monogram AB;96.99999952316284
script;1864 GLC Monogram;1864 GLC Monogram CD;265.99998474121094
script;1864 GLC Monogram;1864 GLC Monogram EF;-
script;1864 GLC Monogram;1864 GLC Monogram GH;263.99998474121094
script;1864 GLC Monogram;1864 GLC Monogram IJ;-
script;1864 GLC Monogram;1864 GLC Monogram Initials;-
script;1864 GLC Monogram;1864 GLC Monogram KL;99.99999904632568
script;1864 GLC Monogram;1864 GLC Monogram MN;90.0
script;1864 GLC Monogram;1864 GLC Monogram OP;-
script;1864 GLC Monogram;1864 GLC Monogram QR;93.0
script;1864 GLC Monogram;1864 GLC Monogram ST;-
script;1864 GLC Monogram;1864 GLC Monogram UV;-
script;1864 GLC Monogram;1864 GLC Monogram WX;-
script;1864 GLC Monogram;1864 GLC Monogram YZ;-
script;1871 Dreamer 2 Pro;1871 Dreamer 2 Pro;133.99999618530273
script;1871 Dreamer Script;1871 Dreamer Script Normal;-
script;1871 Victor Hugo;1871 Victor Hugo;-
script;1880 Kurrentshrift;1880 Kurrentshrift Easy;123.0
script;1880 Kurrentshrift;1880 Kurrentshrift;143.99999618530273
script;1885 Germinal;1885 Germinal Normal;100.99999904632568
script;1890 Registers Script;1890 Registers' Script Normal;-
script;1920 French Script Pro;1920 French Script Pro;-
script;1968 GLC Graffiti;1968 GLC Graffiti Bold;-
script;2 Rebels Un;2 Rebels Un;90.0
script;2008 Script 2;2008 Script 2 Normal;90.0
script;2009 Handymade;2009 Handymade Normal;91.99999988079071
script;2009 Lollipop;2009 Lollipop Normal;100.99999904632568
script;2009 Primitive;2009 Primitive;90.0
script;2010 Cancellaresca Recens;2010 Cancellaresca Recens;100.99999904632568
script;2010 Pipo;2010 Pipo Classic Italic;108.0
script;2010 Pipo;2010 Pipo Classic;264.99998474121094
script;2010 Pipo;2010 Pipo Pro Italic;108.0
script;2010 Pipo;2010 Pipo Pro;264.99998474121094
script;2011 Slimtype Sans;2011 Slimtype Sans Italic;105.0
script;2011 Slimtype Sans;2011 Slimtype Sans;90.0
script;23rd Street;23 rd Street;96.0
script;6th Aniversario;6th Aniversario;90.0
script;750 Latin Uncial;750 Latin Uncial Normal;90.0
script;825 Karolus;825 Karolus Normal;-
script;825 Karolus;825 Karolus Titlings Normal;266.99998474121094
script;9 Months;9 Months Bold Italic;103.99999904632568
script;9 Months;9 Months Bold;90.0
script;A Little of Love;A Little of Love Dingbats;-
script;A Little of Love;A Little of Love Regular;-
script;ABC Basisschrift®;ABC Basisschrift Book;90.0
script;ABTS milk;ABTS milk;99.0
script;AE Prosperity™;AE Prosperity;121.99999809265137
script;AL Hermaiona;AL Hermaiona Regular;121.99999809265137
script;ALS Agrus™;Agrus;97.99999952316284
script;ALS Dulsinea™;Dulsinea;90.0
script;ALS FinlandiaScript™;ALS FinlandiaScript Bold;-
script;ALS FinlandiaScript™;ALS FinlandiaScript Frost;-
script;ALS FinlandiaScript™;ALS FinlandiaScript;-
script;ALS Fuchsia™;ALS Fuchsia;96.99999952316284
script;ALS Klementina™;Klementina;121.99999809265137
script;ALS Klinkopis™;Klinkopis;-
script;ALS Scripticus™;ALS Scripticus Bold;90.0
script;ALS Scripticus™;ALS Scripticus;90.0
script;ALS SyysScript;ALS SyysScript Eco;90.0
script;ALS SyysScript;ALS SyysScript Felt Tip Eco;90.0
script;ALS SyysScript;ALS SyysScript Felt Tip;90.0
script;ALS SyysScript;ALS SyysScript;90.0
script;ARB 85 Poster Script;ARB 85 Poster Script CAS;116.99999809265137
script;ARB 85 Poster Script;ARB 85 Poster Script DTP;116.99999809265137
script;AS Nerd;AS Nerd;99.99999904632568
script;AS Palmer;AS Palmer Sans Aged;90.0
script;AS Palmer;AS Palmer Sans Regular;90.0
script;AS Palmer;AS Palmer Script Aged;112.99999809265137
script;AS Palmer;AS Palmer Script Regular;114.0
script;ATF Brush®;Brush ATF Black;135.0
script;ATF Brush®;Brush ATF Bold;-
script;ATF Brush®;Brush ATF Book;-
script;ATF Brush®;Brush ATF Light;135.0
script;ATF Brush®;Brush ATF;-
script;AZ Claire;AZClaire;94.99999952316284
script;AZ Cut Script;AZ Cut Script;114.0
script;AZ Dramamine;AZ Dramamine;94.99999952316284
script;AZ Indian;AZIndian;-
script;AZ Ultra;AZ Ultra;97.99999952316284
script;AZ Watercolor;AZ Watercolor Heavy;-
script;AZ Watercolor;AZ Watercolor UltraLight;-
script;AZ Watercolor;AZ Watercolor;-
script;Aaron Script;Aaron Script Regular;114.0
script;Abdiel;Abdiel;-
script;Abdo Free;Abdo Free Bold;-
script;Abdo Free;Abdo Free Regular;-
script;Abecedarian;Abecedarian;179.0
script;Abelia;Abelia;102.0
script;Abelina;Abelina Pro;102.99999904632568
script;Abelina;Abelina Redux;102.99999904632568
script;Abella Script;Abella Script Regular;112.99999809265137
script;Aberana;Aberana Regular;90.99999994039536
script;Abigail Adams™;Abigail Adams;120.0
script;Abigail Script;Abigail Script;130.99999618530273
script;Abigail YOFF;Abigail YOFF Regular;102.99999904632568
script;Abigale;Abigale Regular;-
script;Abigile;Abigile Regular;90.0
script;Ability;Ability Black;-
script;Ability;Ability Cond Lite;-
script;Ability;Ability Cond Med;-
script;Ability;Ability Linear25;-
script;Ability;Ability Linear45;-
script;Ability;Ability;-
script;Abimanyu;Abimanyu Regular;-
script;Abine;Abine Regular;126.0
script;Abonity;Abonity Regular;264.99998474121094
script;About Face;About Face Thin;-
script;About Loving;About Loving Regular;-
script;Above the Beyond;Above the Beyond Script;102.99999904632568
script;Above the Beyond;Above the Beyond Serif Italic;108.0
script;Above the Beyond;Above the Beyond Serif Regular;90.0
script;Above the Sky;Above The Sky Condensed Cursive;97.99999952316284
script;Above the Sky;Above The Sky Condensed;90.0
script;Above the Sky;Above The Sky Extras;-
script;Above the Sky;Above The Sky Marker;90.0
script;Above the Sky;Above The Sky Script;99.0
script;Abracadabra PW;Abracadabra PW;102.99999904632568
script;Abramo;Abramo Script;120.0
script;Abramo;Abramo Serif;90.0
script;Abrupt;Abrupt Regular;-
script;Absolute Beauty;Absolute Beauty Script Bold;-
script;Absolute Beauty;Absolute Beauty Script Light;-
script;Absolute Beauty;Absolute Beauty Script Regular;-
script;Absolute Beauty;Absolute Beauty Serif Regular;90.0
script;Absolute Beauty;Absolute Beauty Serif Thin;90.0
script;Absolute;Absolute Regular;-
script;Abudabi;Abudabi Bold;99.99999904632568
script;Abudabi;Abudabi Regular;99.99999904632568
script;Abudabi;Abudabi Stone;99.99999904632568
script;Abuelito™;Abuelito 2;-
script;Abuelito™;Abuelito Bold;-
script;Abuelito™;Abuelito;-
script;Abysmal Gaze;Abysmal Gaze;90.99999994039536
script;Acardia;Acardia Regular;90.0
script;Accent™;Accent Normal;90.0
script;Acerola;Acerola;103.99999904632568
script;Acetone;Acetone;-
script;Acetone;Aether;-
script;Achandria;Achandria Regular;-
script;Acharnes;Acharnes Regular;90.0
script;Achelan Script;Achelan Script Regular;114.99999809265137
script;Achispado™;Achispado Regular;93.0
script;Acid;Acid;91.99999988079071
script;Acryle Script;Acryle Script;-
script;Acrylic Brush;Acrylic Brush Regular;-
script;Active;Active Fill;90.0
script;Active;Active One Fill;99.99999904632568
script;Active;Active One;99.99999904632568
script;Active;Active Two Fill;260.99998474121094
script;Active;Active Two;260.99998474121094
script;Active;Active;90.0
script;AdPro™;AdPro Std Black;90.0
script;AdPro™;AdPro Std Bold;90.0
script;AdPro™;AdPro Std Regular;90.0
script;Adage Script JF;Adage Script JF;-
script;Adagio;Adagio Regular;-
script;Adagio™;Adagio Regular;123.99999618530273
script;Adalberta;Adalberta Monoline;105.0
script;Adalberta;Adalberta Regular;103.99999904632568
script;Adamslor;Adamslor Alternate;90.0
script;Adamslor;Adamslor Regular;90.0
script;Adana™;Adana Circular;96.99999952316284
script;Adana™;Adana Initials A;-
script;Adana™;Adana Initials B;-
script;Adana™;Adana Ornaments;-
script;Adana™;Adana;96.99999952316284
script;Addictive;Addictive Caps;109.99999809265137
script;Addictive;Addictive Regular;115.99999809265137
script;Addie;Addie Regular;90.0
script;Addison Brother;Addison Brother Regular;-
script;Adegianty;Adegianty Regular;105.0
script;Adelia Rehan;Adelia Rehan Middle love style 1;-
script;Adelia Rehan;Adelia Rehan Middle love style 2;-
script;Adelia Rehan;Adelia Rehan Middle love style 3;-
script;Adelia Rehan;Adelia Rehan Middle love style 4;-
script;Adelia Rehan;Adelia Rehan Middle love style 5;-
script;Adelia Rehan;Adelia Rehan Middle love style 6;-
script;Adelia Rehan;Adelia Rehan Middle love style 7;-
script;Adelia Rehan;Adelia Rehan Middle love style 8;-
script;Adelia Rehan;Adelia Rehan Rear style 1;-
script;Adelia Rehan;Adelia Rehan Rear style 2;100.99999904632568
script;Adelia Rehan;Adelia Rehan Rear style 3;-
script;Adelia Rehan;Adelia Rehan Rear style 4;-
script;Adelia Rehan;Adelia Rehan Regular;100.99999904632568
script;Adelicia Script;Adelicia Script Clean;124.99999618530273
script;Adelicia Script;Adelicia Script Rough;124.99999618530273
script;Adelicia Script;Adelicia Script Slant Rough;111.99999809265137
script;Adelicia Script;Adelicia Script Slant;111.99999809265137
script;Adellia;Adellia Regular;90.0
script;Adelyne;Adelyne Regular;111.99999809265137
script;Aderyn;Aderyn Bold Italic;100.99999904632568
script;Aderyn;Aderyn Bold;90.0
script;Aderyn;Aderyn Condensed Italic;100.99999904632568
script;Aderyn;Aderyn Condensed;90.0
script;Aderyn;Aderyn ExtraBold Italic;100.99999904632568
script;Aderyn;Aderyn ExtraBold;90.0
script;Aderyn;Aderyn Fat Italic;102.0
script;Aderyn;Aderyn Fat;90.0
script;Aderyn;Aderyn Italic;102.0
script;Aderyn;Aderyn Obese Italic;100.99999904632568
script;Aderyn;Aderyn Obese;90.0
script;Aderyn;Aderyn;90.0
script;Adevale;Adevale;114.0
script;Adexline Lettering;Adexline Lettering Italic;-
script;Adexline Lettering;Adexline Lettering Regular;-
script;Adhellia;Adhellia Script;116.99999809265137
script;Adicttives;Adicttives Regular;106.99999809265137
script;Adieu Two Pro;Adieu Two Pro;90.0
script;Adieu;Adieu Regular;90.0
script;Adigussto;Adigussto Alternate;-
script;Adigussto;Adigussto Regular;90.0
script;Adigussto;Adigussto Swashes;169.99999237060547
script;Adinah;Adinah Inline;114.0
script;Adinah;Adinah Layers Base;115.99999809265137
script;Adinah;Adinah Layers Inline;112.99999809265137
script;Adinah;Adinah Layers Rough Base;116.99999809265137
script;Adinah;Adinah Layers Rough Inline;114.99999809265137
script;Adinah;Adinah Layers Rough Shade;-
script;Adinah;Adinah Layers Shade;-
script;Adinah;Adinah Rough Inline;114.0
script;Adinah;Adinah Rough Shade Inline;114.99999809265137
script;Adinah;Adinah Rough Shade;-
script;Adinah;Adinah Rough;-
script;Adinah;Adinah Shade Inline;114.0
script;Adinah;Adinah Shade;115.99999809265137
script;Adinah;Adinah Solid;115.99999809265137
script;Adinda Melia;Adinda Melia Regular;90.0
script;Adios Script Pro;Adios Script Pro;111.99999809265137
script;Adipura;Adipura Regular;100.99999904632568
script;Aditta;Aditta Regular;-
script;Adiwangsa;Adiwangsa Outline;90.0
script;Adiwangsa;Adiwangsa Regular;90.0
script;Adiwangsa;Adiwangsa Script;-
script;Adiystas;Adiystas Alternate 1;-
script;Adiystas;Adiystas Alternate 2;-
script;Adiystas;Adiystas Regular;-
script;Adlibitum;Adlibitum Bold;90.0
script;Adlibitum;Adlibitum Light;90.0
script;Adlibitum;Adlibitum;90.0
script;Admiral Script™;Admiral Script Regular;106.99999809265137
script;Adolle Bright;Adolle Bright Regular;-
script;Adonis Old Style SG™;Adonis Old Style SG Light;90.0
script;Adonis Old Style SG™;Adonis Old Style SG Regular;90.0
script;Adore You;Adore You Regular;90.99999994039536
script;Adore You;Adore You Slanted;94.99999952316284
script;Adore You;Adore You Strokes;-
script;Adoredly;Adoredly Regular;99.99999904632568
script;Adorefunny;Adorefunny Regular;90.0
script;Adorn Garland Smooth;Adorn Garland Smooth;-
script;Adorn Smooth;Adorn Smooth Banners;177.99999237060547
script;Adorn Smooth;Adorn Smooth Catchwords;-
script;Adorn Smooth;Adorn Smooth Condensed Sans;90.0
script;Adorn Smooth;Adorn Smooth Engraved;90.0
script;Adorn Smooth;Adorn Smooth Frames;90.0
script;Adorn Smooth;Adorn Smooth Ornaments;-
script;Adorn Smooth;Adorn Smooth Pomander Bold;-
script;Adorn Smooth;Adorn Smooth Pomander;-
script;Adorn Smooth;Adorn Smooth Serif;90.0
script;Adorn Smooth;Adorn Smooth Slab Serif Bold;90.0
script;Adorn Smooth;Adorn Smooth Slab Serif;90.0
script;Adorn;Adorn Banners;177.99999237060547
script;Adorn;Adorn Bouquet Basic;-
script;Adorn;Adorn Bouquet;-
script;Adorn;Adorn Catchwords;-
script;Adorn;Adorn Condensed Sans;90.0
script;Adorn;Adorn Copperplate;90.0
script;Adorn;Adorn Coronet Basic;-
script;Adorn;Adorn Coronet;-
script;Adorn;Adorn Duo;90.0
script;Adorn;Adorn Engraved Expanded;90.0
script;Adorn;Adorn Engraved;90.0
script;Adorn;Adorn Expanded Sans;-
script;Adorn;Adorn Frames;90.0
script;Adorn;Adorn Garland Basic;-
script;Adorn;Adorn Garland;-
script;Adorn;Adorn Ornaments;-
script;Adorn;Adorn Pomander Basic;-
script;Adorn;Adorn Pomander;-
script;Adorn;Adorn Roman;90.0
script;Adorn;Adorn SPomander Basic;-
script;Adorn;Adorn Serif;90.0
script;Adorn;Adorn Slab Serif Bold;90.0
script;Adorn;Adorn Slab Serif;90.0
script;Adorn;Adorn Solo;90.99999994039536
script;Adorn;Adorn Trio;-
script;Adrielle;Adrielle Regular;-
script;Adsention;Adsention Regular;99.0
script;Adventures Unlimited;Adventures Unlimited Sans Bold;90.0
script;Adventures Unlimited;Adventures Unlimited Sans Regular;90.0
script;Adventures Unlimited;Adventures Unlimited Sans Thin;90.0
script;Adventures Unlimited;Adventures Unlimited Script Bold;-
script;Adventures Unlimited;Adventures Unlimited Script Regular;120.0
script;Adventure™;Adventure;108.99999809265137
script;Advertising Script;Advertising Script Bold;108.99999809265137
script;Advertising Script;Advertising Script Chupito Brownie Bold;111.99999809265137
script;Advertising Script;Advertising Script Light;108.0
script;Advertising Script;Advertising Script Monoline;111.99999809265137
script;Advertising Script;Advertising Script Regular;108.99999809265137
script;Aelita;Aelita Bold Italic;102.0
script;Aelita;Aelita Bold;90.0
script;Aelita;Aelita Book Italic;100.99999904632568
script;Aelita;Aelita Book;90.0
script;Aelita;Aelita Medium Italic;102.0
script;Aelita;Aelita Medium;90.0
script;Aerishhawk;Aerishhawk Regular;90.0
script;Aeris™;Aeris Pro A Bold Italic;102.0
script;Aeris™;Aeris Pro A Bold;90.0
script;Aeris™;Aeris Pro A Italic;102.0
script;Aeris™;Aeris Pro A Regular;90.0
script;Aeris™;Aeris Pro B Bold Italic;102.0
script;Aeris™;Aeris Pro B Bold;90.0
script;Aeris™;Aeris Pro B Italic;100.99999904632568
script;Aeris™;Aeris Pro B Regular;90.0
script;Aeris™;Aeris Pro Title A Bold Italic;102.0
script;Aeris™;Aeris Pro Title A Bold;90.0
script;Aeris™;Aeris Pro Title A Italic;102.0
script;Aeris™;Aeris Pro Title A Regular;90.0
script;Aeris™;Aeris Pro Title B Bold Italic;102.0
script;Aeris™;Aeris Pro Title B Bold;90.0
script;Aeris™;Aeris Pro Title B Italic;100.99999904632568
script;Aeris™;Aeris Pro Title B Regular;90.0
script;Aeris™;Aeris Std A Bold Italic;102.0
script;Aeris™;Aeris Std A Bold;90.0
script;Aeris™;Aeris Std A Italic;102.0
script;Aeris™;Aeris Std A Regular;90.0
script;Aeris™;Aeris Std B Bold Italic;102.0
script;Aeris™;Aeris Std B Bold;90.0
script;Aeris™;Aeris Std B Italic;100.99999904632568
script;Aeris™;Aeris Std B Regular;90.0
script;Aeris™;Aeris Std Title A Bold Italic;102.0
script;Aeris™;Aeris Std Title A Bold;90.0
script;Aeris™;Aeris Std Title A Italic;102.0
script;Aeris™;Aeris Std Title A Regular;90.0
script;Aeris™;Aeris Std Title B Bold Italic;102.0
script;Aeris™;Aeris Std Title B Bold;90.0
script;Aeris™;Aeris Std Title B Italic;100.99999904632568
script;Aeris™;Aeris Std Title B Regular;90.0
script;AeroScript;Aero Script;118.99999809265137
script;Aerobrush;Aerobrush Regular;-
script;Aerobrush;Aerobrush Swashes;-
script;Aerofoil;Aerofoil;117.99999809265137
script;Aerokids;Aerokids Swash;-
script;Aerokids;Aerokids;-
script;Aeronaut™;Aeronaut Balloon;-
script;Aeronaut™;Aeronaut Base;90.0
script;Aeronaut™;Aeronaut Parachute;-
script;Aeronaut™;Aeronaut Plain;90.0
script;Aeronaut™;Aeronaut;90.0
script;Aesop;Aesop Plus;96.99999952316284
script;Aesthetic Notes;Aesthetic Notes Regular;-
script;Affable;Affable Black;-
script;Affable;Affable Lite;-
script;Affable;Affable;-
script;Affair;Affair Regular;111.99999809265137
script;Afferiants;Afferiants  Regular Block Slant;99.99999904632568
script;Afferiants;Afferiants  Regular Block;90.0
script;Afferiants;Afferiants  Regular Extras;-
script;Afferiants;Afferiants  Regular Script;118.99999809265137
script;Afferiants;Afferiants  Regular Serif Slant;-
script;Afferiants;Afferiants  Regular Serif;90.0
script;Affinities;Affinities Regular;106.99999809265137
script;Affinities;Affinities Swash;-
script;Afiany;Afiany Regular;-
script;Afiche Script;Afiche Script Regular;94.99999952316284
script;Afire Love;Afire Love Alternate;-
script;Afire Love;Afire Love Regular;-
script;African Paradise;African Paradise Outline;90.0
script;African Paradise;African Paradise Regular;90.0
script;African Paradise;African Paradise Shadow;90.99999994039536
script;After Dark BB™;After Dark BB;90.0
script;After Hours;After Hours Regular;90.0
script;After Winter;After Winter Regular;90.99999994039536
script;Afterbutler;Afterbutler Regular;268.99998474121094
script;Afterlife Party;Afterlife Party Regular;-
script;Agarsky Basic;Agarsky Basic Black Italic;100.99999904632568
script;Agashi Signature;Agashi Signature Regular;-
script;Agathsya;Agathsya Regular;90.0
script;Agedage Beneventan™;Agedage Beneventan;90.0
script;Agedage Cancelleresca™;Agedage Cancelleresca;115.99999809265137
script;Agedage Caroline™;Agedage Caroline;90.99999994039536
script;Agedage Insular HU™;Agedage Insular HU;90.0
script;Agedage Luxeuil™;Agedage Luxeuil;90.0
script;Agedage Simple Versal™;Agedage Simple Versal;90.0
script;Ageitha;Ageitha Regular;90.0
script;Agent Of The Uncanny;Agent of the Uncanny;90.0
script;Agent™;Agent;96.99999952316284
script;Agfolan;Agfolan Ending Swash;-
script;Agfolan;Agfolan Extrude;90.0
script;Agfolan;Agfolan Regular;-
script;Aghellay;Aghellay Regular;90.0
script;Agia Mary;Agia Mary Regular;90.0
script;Agilo Handwriting Pro™;Agilo Handwriting Pro;97.99999952316284
script;Agitha;Agitha Regular;-
script;Agmena™;Agmena Paneuropean Bold Italic;105.0
script;Agmena™;Agmena Paneuropean Bold;90.0
script;Agmena™;Agmena Paneuropean Book Italic;105.99999904632568
script;Agmena™;Agmena Paneuropean Book;90.0
script;Agmena™;Agmena Paneuropean Italic;105.0
script;Agmena™;Agmena Paneuropean Regular;90.0
script;Agmena™;Agmena Paneuropean SemiBold Italic;105.0
script;Agmena™;Agmena Paneuropean SemiBold;90.0
script;Agmena™;Agmena Pro Bold Italic;105.0
script;Agmena™;Agmena Pro Bold;90.0
script;Agmena™;Agmena Pro Book Italic;105.99999904632568
script;Agmena™;Agmena Pro Book;90.0
script;Agmena™;Agmena Pro Italic;105.0
script;Agmena™;Agmena Pro Regular;90.0
script;Agmena™;Agmena Pro SemiBold Italic;105.0
script;Agmena™;Agmena Pro SemiBold;90.0
script;Agnesia;Agnesia Regular;-
script;Agneya;Agneya;111.0
script;Agnieszka Handwriting™;Agnieszka Handwriting;263.0
script;Agony;Agony;90.0
script;Agrave Pro;Agrave Pro Agrave Pro Bold;90.0
script;Agrave Pro;Agrave Pro Agrave Pro Light;90.0
script;Agrave Pro;Agrave Pro Agrave Pro Regular;90.0
script;Agreable Modern Script Font;Agreable Modern Script Font Script;-
script;Agress;Agress Regular;90.0
script;Agression;Agression Regular;-
script;Agretta Hills Cyrillic;Agretta Hills Cyrillic Script;-
script;Agretta Hills Cyrillic;Agretta Hills Cyrillic Symbols;-
script;Aguafina Script Pro;Aguafina Script Pro Regular;117.99999809265137
script;Aguellera;Aguellera Italic;-
script;Aguellera;Aguellera Regular;90.0
script;Agustina Script;Agustina Script Regular;90.0
script;Ahkio;Ahkio Black;-
script;Ahkio;Ahkio Bold;-
script;Ahkio;Ahkio Light;102.0
script;Ahkio;Ahkio Regular;-
script;Ahkio;Ahkio Thin;-
script;Ahoy Amigo;Ahoy Amigo Regular;-
script;Ahoy Amigo;Ahoy Amigo Script;93.99999976158142
script;Ahra™;Ahra Hand;-
script;Ahra™;Ahra Swash;-
script;Ahra™;Ahra;90.0
script;Aiffon;Aiffon Regular;116.99999809265137
script;Aiguille;Aiguille Italic;102.99999904632568
script;Aiguille;Aiguille Regular;90.0
script;Ailee Sofia;Ailee Sofia Regular;264.99998474121094
script;Ailre Heleris;Ailre Heleris Regular;-
script;Aimchestar;Aimchestar Script;-
script;Aint Nothing Fancy;Aint Nothing Fancy Bold Italic;105.0
script;Aint Nothing Fancy;Aint Nothing Fancy Bold;90.0
script;Aint Nothing Fancy;Aint Nothing Fancy Condensed Italic;105.0
script;Aint Nothing Fancy;Aint Nothing Fancy Condensed;90.0
script;Aint Nothing Fancy;Aint Nothing Fancy Italic;105.0
script;Aint Nothing Fancy;Aint Nothing Fancy;90.0
script;Air Conditioner™;Air Conditioner (Personal Use);90.0
script;Air Conditioner™;Air Conditioner;90.0
script;Airates Script;Airates Script Regular;111.0
script;Airates Script;Airates Script Swash;177.99999237060547
script;Airborne;Airborne Normal;115.99999809265137
script;Airborne;Airborne Splatters;-
script;Airco Std;Airco Std Bold Italic;115.99999809265137
script;Aire;Aire Bold Italic Pro;99.99999904632568
script;Aire;Aire Bold Italic Std;99.99999904632568
script;Aire;Aire Bold Pro;90.0
script;Aire;Aire Bold Std;90.0
script;Aire;Aire Fleurons Pro;-
script;Aire;Aire Light Italic Pro;99.99999904632568
script;Aire;Aire Light Italic Std;99.99999904632568
script;Aire;Aire Light Pro;90.0
script;Aire;Aire Light Std;90.0
script;Aire;Aire Roman Italic Pro;99.99999904632568
script;Aire;Aire Roman Italic Std;99.99999904632568
script;Aire;Aire Roman Pro;90.0
script;Aire;Aire Roman Std;90.0
script;Airora;Airora Italic;-
script;Airora;Airora Regular;-
script;Airways;Airways;126.99999618530273
script;Airy;Airy Airy;90.0
script;Airy;Airy Pictures;-
script;Aisha;Aisha Latin Bold;-
script;Aisha;Aisha Latin Extrabold;-
script;Aisha;Aisha Latin Regular;-
script;Aisha;Aisha Latin Semibold;-
script;Al Bavistage Norm;Al Bavistage Norm Normal;90.0
script;Al Bavistage Norm;Al Bavistage Norm Stamp;90.99999994039536
script;Al Bavistage Norm;Al Bavistage Norm Vintage;90.99999994039536
script;Al Boldest Enough;Al Boldest Enough Regular;90.0
script;Al Fresco;Al Fresco Basic Bold;-
script;Al Fresco;Al Fresco Basic;-
script;Al Fresco;Al Fresco Bold;-
script;Al Fresco;Al Fresco;-
script;Alameda Script;Alameda Script Black;108.99999809265137
script;Alameda Script;Alameda Script Bold;109.99999809265137
script;Alameda Script;Alameda Script Regular;108.99999809265137
script;Alan Walker;Alan Walker Regular;-
script;Alana Smooth;Alana Smooth;-
script;Alana;Alana Basic Bold;-
script;Alana;Alana Basic;-
script;Alana;Alana Bold;-
script;Alana;Alana;-
script;Alander;Alander Regular;124.99999618530273
script;Alandria;Alandria Regular;-
script;Alannah;Alannah;-
script;Alanta Cyrillic;Alanta Cyrillic Script;90.0
script;Alara Script;Alara Script Regular;90.0
script;Alara Script;Alara Script Slant;97.99999952316284
script;Alaskan Malamute;Alaskan Malamute Italic;-
script;Alaskan Malamute;Alaskan Malamute Regular;90.0
script;Alastrina;Alastrina Regular;90.0
script;Alathenas Signature;Alathenas Signature Regular;121.99999809265137
script;Alaya Roza;Alaya Roza Regular;-
script;Alayla;Alayla Regular;-
script;Alaysa;Alaysa Regular;124.99999618530273
script;Albany®;Albany Std Bold Italic;102.0
script;Albany®;Albany Std Bold;90.0
script;Albany®;Albany Std Italic;102.0
script;Albany®;Albany Std Regular;90.0
script;Albert Einstein;Albert Einstein Pro 10 ExtraLight;115.99999809265137
script;Albert Einstein;Albert Einstein Pro 20 Light;-
script;Albert Einstein;Albert Einstein Pro 30 Fine;-
script;Albert Einstein;Albert Einstein Pro 40 Regular;115.99999809265137
script;Albert Einstein;Albert Einstein Pro 50 Demi;-
script;Albert Einstein;Albert Einstein Pro 60 SemiBold;115.99999809265137
script;Albert Einstein;Albert Einstein Pro 70 Bold;-
script;Albert Einstein;Albert Einstein Pro 80 ExtraBold;115.99999809265137
script;Albert Einstein;Albert Einstein Pro 90 UltraBold;-
script;Albert Einstein;Albert Einstein Pro 99 Heavy;-
script;Albert Einstein;Albert Einstein Stylistic Set 01 10 ExtraLight;115.99999809265137
script;Albert Einstein;Albert Einstein Stylistic Set 01 20 Light;-
script;Albert Einstein;Albert Einstein Stylistic Set 01 30 Fine;-
script;Albert Einstein;Albert Einstein Stylistic Set 01 40 Regular;115.99999809265137
script;Albert Einstein;Albert Einstein Stylistic Set 01 50 Demi;-
script;Albert Einstein;Albert Einstein Stylistic Set 01 60 SemiBold;115.99999809265137
script;Albert Einstein;Albert Einstein Stylistic Set 01 70 Bold;-
script;Albert Einstein;Albert Einstein Stylistic Set 01 80 ExtraBold;115.99999809265137
script;Albert Einstein;Albert Einstein Stylistic Set 01 90 UltraBold;-
script;Albert Einstein;Albert Einstein Stylistic Set 01 99 Heavy;-
script;Albert Einstein;Albert Einstein Stylistic Set 02 10 ExtraLight;-
