Category;Family;StyleName;Slope
serif;FF Celeste®;Celeste OT Black Italic;102.0
serif;FF Celeste®;Celeste OT Bold Italic;102.0
serif;FF Celeste®;Celeste OT Italic;102.99999904632568
serif;FF Celeste®;FF Celeste Pro Black Italic;-
serif;FF Celeste®;FF Celeste Pro Black;-
serif;FF Celeste®;FF Celeste Pro Bold Italic;-
serif;FF Celeste®;FF Celeste Pro Bold;-
serif;FF Celeste®;FF Celeste Pro Book Italic;-
serif;FF Celeste®;FF Celeste Pro Book;-
serif;FF Celeste®;FF Celeste Pro Extra Bold Italic;-
serif;FF Celeste®;FF Celeste Pro Extra Bold;-
serif;FF Celeste®;FF Celeste Pro Regular Italic;-
serif;FF Celeste®;FF Celeste Pro Regular;-
serif;FF Celeste®;FF Celeste Std Black Italic;-
serif;FF Celeste®;FF Celeste Std Black;90.0
serif;FF Celeste®;FF Celeste Std Bold Italic;-
serif;FF Celeste®;FF Celeste Std Bold;90.0
serif;FF Celeste®;FF Celeste Std Book Italic;-
serif;FF Celeste®;FF Celeste Std Book;-
serif;FF Celeste®;FF Celeste Std Extra Bold Italic;-
serif;FF Celeste®;FF Celeste Std Extra Bold;-
serif;FF Celeste®;FF Celeste Std Regular Italic;-
serif;FF Celeste®;FF Celeste Std Regular;90.0
serif;FF Cellini Pro™;FF Cellini Pro Bold;-
serif;FF Cellini Pro™;FF Cellini Pro Medium;-
serif;FF Cellini Pro™;FF Cellini Pro Regular Italic;-
serif;FF Cellini Pro™;FF Cellini Pro Regular;-
serif;FF Cellini Pro™;FF Cellini Pro Titling Regular Italic;100.99999904632568
serif;FF Cellini Pro™;FF Cellini Pro Titling Regular;90.0
serif;FF Cellini™;FF Cellini Std Bold;90.0
serif;FF Cellini™;FF Cellini Std Medium;90.0
serif;FF Cellini™;FF Cellini Std Regular Italic;100.99999904632568
serif;FF Cellini™;FF Cellini Std Regular;90.0
serif;FF Cellini™;FF Cellini Std Titling Regular Italic;100.99999904632568
serif;FF Cellini™;FF Cellini Std Titling Regular;90.0
serif;FF Chelsea™;FF Chelsea Std Bold;90.0
serif;FF Chelsea™;FF Chelsea Std Book;266.99998474121094
serif;FF Clifford™;FF Clifford Pro Eighteen Regular Italic;-
serif;FF Clifford™;FF Clifford Pro Eighteen Regular;-
serif;FF Clifford™;FF Clifford Pro Nine Regular Italic;-
serif;FF Clifford™;FF Clifford Pro Nine Regular;-
serif;FF Clifford™;FF Clifford Pro Six Regular Italic;-
serif;FF Clifford™;FF Clifford Pro Six Regular;-
serif;FF Clifford™;FF Clifford Std Eighteen Regular Italic;-
serif;FF Clifford™;FF Clifford Std Eighteen Regular;-
serif;FF Clifford™;FF Clifford Std Nine Regular Italic;-
serif;FF Clifford™;FF Clifford Std Nine Regular;-
serif;FF Clifford™;FF Clifford Std Six Regular Italic;-
serif;FF Clifford™;FF Clifford Std Six Regular;-
serif;FF Danubia Script™;FF Danubia Script Std Regular;105.99999904632568
serif;FF Danubia™;FF Danubia Std Bold Italic;105.99999904632568
serif;FF Danubia™;FF Danubia Std Bold;90.0
serif;FF Danubia™;FF Danubia Std Extra Bold;90.0
serif;FF Danubia™;FF Danubia Std Regular Italic;105.99999904632568
serif;FF Danubia™;FF Danubia Std Regular;90.0
serif;FF Disturbance®;FF Disturbance Pro Bold;-
serif;FF Disturbance®;FF Disturbance Pro Regular Italic;-
serif;FF Disturbance®;FF Disturbance Pro Regular;-
serif;FF Disturbance®;FF Disturbance Std Bold;-
serif;FF Disturbance®;FF Disturbance Std Regular Italic;-
serif;FF Disturbance®;FF Disturbance Std Regular;-
serif;FF Dora Display™;FF Dora Display Pro Regular;-
serif;FF Dora Display™;FF Dora Display Std Regular;-
serif;FF Dora™;FF Dora Pro Bold Italic;-
serif;FF Dora™;FF Dora Pro Bold;-
serif;FF Dora™;FF Dora Pro Regular Italic;-
serif;FF Dora™;FF Dora Pro Regular;-
serif;FF Dora™;FF Dora Std Bold Italic;-
serif;FF Dora™;FF Dora Std Bold;-
serif;FF Dora™;FF Dora Std Regular Italic;-
serif;FF Dora™;FF Dora Std Regular;-
serif;FF Double Dutch™;FF Double Dutch Std Smooth;90.0
serif;FF Elegie™;FF Elegie Std Regular Italic;102.0
serif;FF Elegie™;FF Elegie Std Regular;90.0
serif;FF Elementa Rough®;FF Elementa Rough Pro Bold;-
serif;FF Elementa Rough®;FF Elementa Rough Pro Regular;-
serif;FF Elementa Rough®;FF Elementa Rough Std Bold;-
serif;FF Elementa Rough®;FF Elementa Rough Std Regular;-
serif;FF Elementa®;FF Elementa Pro Bold Italic;102.0
serif;FF Elementa®;FF Elementa Pro Bold;90.0
serif;FF Elementa®;FF Elementa Pro Regular Italic;102.0
serif;FF Elementa®;FF Elementa Pro Regular;90.0
serif;FF Elementa®;FF Elementa Std Bold Italic;102.0
serif;FF Elementa®;FF Elementa Std Bold;90.0
serif;FF Elementa®;FF Elementa Std Regular Italic;102.0
serif;FF Elementa®;FF Elementa Std Regular;90.0
serif;FF Eureka®;FF Eureka Pro Bold;-
serif;FF Eureka®;FF Eureka Pro Medium;-
serif;FF Eureka®;FF Eureka Pro Regular Italic;-
serif;FF Eureka®;FF Eureka Pro Regular;-
serif;FF Eureka®;FF Eureka Std Bold;-
serif;FF Eureka®;FF Eureka Std Medium;-
serif;FF Eureka®;FF Eureka Std Regular Italic;-
serif;FF Eureka®;FF Eureka Std Regular;-
serif;FF Eureka®;FF Eureka Std Symbols;90.0
serif;FF Flava™;FF Flava Std Hi Regular;90.0
serif;FF Flava™;FF Flava Std Lo Regular;90.0
serif;FF Flava™;FF Flava Std Regular;90.0
serif;FF Flava™;FF Flava Std Round Regular;90.0
serif;FF Flightcase®;FF Flightcase Pro Regular;-
serif;FF Flightcase®;FF Flightcase Std Regular;-
serif;FF Fontesque®;FF Fontesque Pro Bold Italic;-
serif;FF Fontesque®;FF Fontesque Pro Bold;-
serif;FF Fontesque®;FF Fontesque Pro Display Bold Italic;-
serif;FF Fontesque®;FF Fontesque Pro Display Bold;90.0
serif;FF Fontesque®;FF Fontesque Pro Display Extra Bold;90.0
serif;FF Fontesque®;FF Fontesque Pro Display Light Italic;-
serif;FF Fontesque®;FF Fontesque Pro Display Light;90.0
serif;FF Fontesque®;FF Fontesque Pro Display Regular Italic;-
serif;FF Fontesque®;FF Fontesque Pro Display Regular;90.0
serif;FF Fontesque®;FF Fontesque Pro Extra Bold;-
serif;FF Fontesque®;FF Fontesque Pro Regular Italic;-
serif;FF Fontesque®;FF Fontesque Pro Regular;-
serif;FF Fontesque®;FF Fontesque Pro Text Bold Italic;-
serif;FF Fontesque®;FF Fontesque Pro Text Bold;90.99999994039536
serif;FF Fontesque®;FF Fontesque Pro Text Regular Italic;-
serif;FF Fontesque®;FF Fontesque Pro Text Regular;90.99999994039536
serif;FF Fontesque®;FF Fontesque Std Bold Italic;-
serif;FF Fontesque®;FF Fontesque Std Bold;90.0
serif;FF Fontesque®;FF Fontesque Std Display Bold Italic;-
serif;FF Fontesque®;FF Fontesque Std Display Bold;90.0
serif;FF Fontesque®;FF Fontesque Std Display Extra Bold;90.0
serif;FF Fontesque®;FF Fontesque Std Display Light Italic;-
serif;FF Fontesque®;FF Fontesque Std Display Light;90.0
serif;FF Fontesque®;FF Fontesque Std Display Regular Italic;-
serif;FF Fontesque®;FF Fontesque Std Display Regular;90.0
serif;FF Fontesque®;FF Fontesque Std Extra Bold;90.0
serif;FF Fontesque®;FF Fontesque Std Regular Italic;115.99999809265137
serif;FF Fontesque®;FF Fontesque Std Regular;90.0
serif;FF Fontesque®;FF Fontesque Std Text Bold Italic;-
serif;FF Fontesque®;FF Fontesque Std Text Bold;90.99999994039536
serif;FF Fontesque®;FF Fontesque Std Text Regular Italic;-
serif;FF Fontesque®;FF Fontesque Std Text Regular;90.99999994039536
serif;FF Franziska™;FF Franziska Pro Black Italic;96.99999952316284
serif;FF Franziska™;FF Franziska Pro Black;90.0
serif;FF Franziska™;FF Franziska Pro Bold Italic;96.0
serif;FF Franziska™;FF Franziska Pro Bold;90.0
serif;FF Franziska™;FF Franziska Pro Book Italic;94.99999952316284
serif;FF Franziska™;FF Franziska Pro Book;90.0
serif;FF Franziska™;FF Franziska Pro Demi Bold Italic;96.0
serif;FF Franziska™;FF Franziska Pro Demi Bold;90.0
serif;FF Franziska™;FF Franziska Pro Extra Bold Italic;96.99999952316284
serif;FF Franziska™;FF Franziska Pro Extra Bold;90.0
serif;FF Franziska™;FF Franziska Pro Hairline Italic;94.99999952316284
serif;FF Franziska™;FF Franziska Pro Hairline;90.0
serif;FF Franziska™;FF Franziska Pro Light Italic;94.99999952316284
serif;FF Franziska™;FF Franziska Pro Light;90.0
serif;FF Franziska™;FF Franziska Pro Medium Italic;96.0
serif;FF Franziska™;FF Franziska Pro Medium;90.0
serif;FF Franziska™;FF Franziska Pro Regular Italic;94.99999952316284
serif;FF Franziska™;FF Franziska Pro Regular;90.0
serif;FF Franziska™;FF Franziska Pro Thin Italic;94.99999952316284
serif;FF Franziska™;FF Franziska Pro Thin;90.0
serif;FF Franziska™;FF Franziska Std Black Italic;-
serif;FF Franziska™;FF Franziska Std Black;-
serif;FF Franziska™;FF Franziska Std Bold Italic;-
serif;FF Franziska™;FF Franziska Std Bold;-
serif;FF Franziska™;FF Franziska Std Book Italic;-
serif;FF Franziska™;FF Franziska Std Book;-
serif;FF Franziska™;FF Franziska Std Demi Bold Italic;-
serif;FF Franziska™;FF Franziska Std Demi Bold;-
serif;FF Franziska™;FF Franziska Std Extra Bold Italic;-
serif;FF Franziska™;FF Franziska Std Extra Bold;-
serif;FF Franziska™;FF Franziska Std Hairline Italic;-
serif;FF Franziska™;FF Franziska Std Hairline;-
serif;FF Franziska™;FF Franziska Std Light Italic;-
serif;FF Franziska™;FF Franziska Std Light;-
serif;FF Franziska™;FF Franziska Std Medium Italic;-
serif;FF Franziska™;FF Franziska Std Medium;-
serif;FF Franziska™;FF Franziska Std Regular Italic;-
serif;FF Franziska™;FF Franziska Std Regular;-
serif;FF Franziska™;FF Franziska Std Thin Italic;-
serif;FF Franziska™;FF Franziska Std Thin;-
serif;FF Fudoni™;FF Fudoni Std One Regular;90.0
serif;FF Fudoni™;FF Fudoni Std Three Regular;90.0
serif;FF Fudoni™;FF Fudoni Std Two Regular;90.0
serif;FF Holmen™;FF Holmen Std Bold Italic;102.0
serif;FF Holmen™;FF Holmen Std Bold;90.0
serif;FF Holmen™;FF Holmen Std Headline Regular;90.0
serif;FF Holmen™;FF Holmen Std Regular Italic;102.0
serif;FF Holmen™;FF Holmen Std Regular;90.0
serif;FF Kath™;FF Kath Std Bold;90.0
serif;FF Kath™;FF Kath Std Inline Bold;90.0
serif;FF Kath™;FF Kath Std Inline Regular;90.0
serif;FF Kath™;FF Kath Std Regular;90.0
serif;FF Magda Clean Mono®;FF Magda Clean Mono Pro Black;-
serif;FF Magda Clean Mono®;FF Magda Clean Mono Pro Bold;-
serif;FF Magda Clean Mono®;FF Magda Clean Mono Pro Regular;-
serif;FF Magda Clean Mono®;FF Magda Clean Mono Std Black;-
serif;FF Magda Clean Mono®;FF Magda Clean Mono Std Bold;-
serif;FF Magda Clean Mono®;FF Magda Clean Mono Std Regular;-
serif;FF Manga Steel™;FF Manga Steel Std Italic;-
serif;FF Manga Steel™;FF Manga Steel Std Outline Italic;-
serif;FF Manga Steel™;FF Manga Steel Std Outline;-
serif;FF Manga Steel™;FF Manga Steel Std Regular;225.0
serif;FF Marselis Serif®;FF Marselis Serif Pro Black Italic;99.0
serif;FF Marselis Serif®;FF Marselis Serif Pro Black;90.0
serif;FF Marselis Serif®;FF Marselis Serif Pro Bold Italic;99.0
serif;FF Marselis Serif®;FF Marselis Serif Pro Bold;90.0
serif;FF Marselis Serif®;FF Marselis Serif Pro Italic;99.0
serif;FF Marselis Serif®;FF Marselis Serif Pro Light Italic;99.0
serif;FF Marselis Serif®;FF Marselis Serif Pro Light;90.0
serif;FF Marselis Serif®;FF Marselis Serif Pro Regular;90.0
serif;FF Marselis Serif®;FF Marselis Serif Std Black Italic;99.0
serif;FF Marselis Serif®;FF Marselis Serif Std Black;90.0
serif;FF Marselis Serif®;FF Marselis Serif Std Bold Italic;99.0
serif;FF Marselis Serif®;FF Marselis Serif Std Bold;90.0
serif;FF Marselis Serif®;FF Marselis Serif Std Italic;99.0
serif;FF Marselis Serif®;FF Marselis Serif Std Light Italic;99.0
serif;FF Marselis Serif®;FF Marselis Serif Std Light;90.0
serif;FF Marselis Serif®;FF Marselis Serif Std Regular;90.0
serif;FF Maverick®;FF Maverick Std Bold Italic;102.0
serif;FF Maverick®;FF Maverick Std Bold;90.0
serif;FF Maverick®;FF Maverick Std Light Italic;102.0
serif;FF Maverick®;FF Maverick Std Light;90.0
serif;FF Maverick®;FF Maverick Std Medium Italic;100.99999904632568
serif;FF Maverick®;FF Maverick Std Medium;90.0
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Black Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Black;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Bold Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Bold;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Book Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Book;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Demi Bold Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Demi Bold;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Extra Bold Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Extra Bold;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Light Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Light;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Regular Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Pro Regular;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Black Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Black;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Bold Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Bold;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Book Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Book;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Demi Bold Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Demi Bold;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Extra Bold Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Extra Bold;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Light Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Light;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Regular Italic;-
serif;FF Max Demi Serif®;FF Max Demi Serif Std Regular;-
serif;FF Merlin™;FF Merlin Std Bold;-
serif;FF Merlin™;FF Merlin Std Regular Italic;-
serif;FF Merlin™;FF Merlin Std Regular;90.99999994039536
serif;FF Meta Serif®;FF Meta Serif Pro Black Italic;-
serif;FF Meta Serif®;FF Meta Serif Pro Black;-
serif;FF Meta Serif®;FF Meta Serif Pro Bold Italic;102.0
serif;FF Meta Serif®;FF Meta Serif Pro Bold;90.0
serif;FF Meta Serif®;FF Meta Serif Pro Book Italic;102.0
serif;FF Meta Serif®;FF Meta Serif Pro Book;90.0
serif;FF Meta Serif®;FF Meta Serif Pro Extrabold Italic;-
serif;FF Meta Serif®;FF Meta Serif Pro Extrabold;-
serif;FF Meta Serif®;FF Meta Serif Pro Light Italic;-
serif;FF Meta Serif®;FF Meta Serif Pro Light;-
serif;FF Meta Serif®;FF Meta Serif Pro Medium Italic;-
serif;FF Meta Serif®;FF Meta Serif Pro Medium;-
serif;FF Meta Serif®;FF Meta Serif Std Black Italic;-
serif;FF Meta Serif®;FF Meta Serif Std Black;-
serif;FF Meta Serif®;FF Meta Serif Std Bold Italic;-
serif;FF Meta Serif®;FF Meta Serif Std Bold;-
serif;FF Meta Serif®;FF Meta Serif Std Book Italic;-
serif;FF Meta Serif®;FF Meta Serif Std Book;-
serif;FF Meta Serif®;FF Meta Serif Std Extrabold Italic;-
serif;FF Meta Serif®;FF Meta Serif Std Extrabold;-
serif;FF Meta Serif®;FF Meta Serif Std Light Italic;-
serif;FF Meta Serif®;FF Meta Serif Std Light;-
serif;FF Meta Serif®;FF Meta Serif Std Medium Italic;-
serif;FF Meta Serif®;FF Meta Serif Std Medium;-
serif;FF Milo Serif®;FF Milo Serif Pro Black Italic;97.99999952316284
serif;FF Milo Serif®;FF Milo Serif Pro Black;90.0
serif;FF Milo Serif®;FF Milo Serif Pro Bold Italic;97.99999952316284
serif;FF Milo Serif®;FF Milo Serif Pro Bold;90.0
serif;FF Milo Serif®;FF Milo Serif Pro ExtraBold Italic;97.99999952316284
serif;FF Milo Serif®;FF Milo Serif Pro ExtraBold;90.0
serif;FF Milo Serif®;FF Milo Serif Pro Italic;97.99999952316284
serif;FF Milo Serif®;FF Milo Serif Pro Medium Italic;97.99999952316284
serif;FF Milo Serif®;FF Milo Serif Pro Medium;90.0
serif;FF Milo Serif®;FF Milo Serif Pro Regular;90.0
serif;FF Milo Serif®;FF Milo Serif Pro Text Italic;97.99999952316284
serif;FF Milo Serif®;FF Milo Serif Pro Text Regular;90.0
serif;FF Milo Serif®;FF Milo Serif Std Black Italic;97.99999952316284
serif;FF Milo Serif®;FF Milo Serif Std Black;90.0
serif;FF Milo Serif®;FF Milo Serif Std Bold Italic;97.99999952316284
serif;FF Milo Serif®;FF Milo Serif Std Bold;90.0
serif;FF Milo Serif®;FF Milo Serif Std ExtraBold Italic;97.99999952316284
serif;FF Milo Serif®;FF Milo Serif Std ExtraBold;90.0
serif;FF Milo Serif®;FF Milo Serif Std Italic;97.99999952316284
serif;FF Milo Serif®;FF Milo Serif Std Medium Italic;97.99999952316284
serif;FF Milo Serif®;FF Milo Serif Std Medium;90.0
serif;FF Milo Serif®;FF Milo Serif Std Regular;90.0
serif;FF Milo Serif®;FF Milo Serif Std Text Italic;97.99999952316284
serif;FF Milo Serif®;FF Milo Serif Std Text Regular;90.0
serif;FF Milo Slab®;FF Milo Slab Pro Black Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Pro Black;90.0
serif;FF Milo Slab®;FF Milo Slab Pro Bold Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Pro Bold;90.0
serif;FF Milo Slab®;FF Milo Slab Pro Extra Bold Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Pro Extra Bold;90.0
serif;FF Milo Slab®;FF Milo Slab Pro Extra Light Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Pro Extra Light;90.0
serif;FF Milo Slab®;FF Milo Slab Pro Light Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Pro Light;90.0
serif;FF Milo Slab®;FF Milo Slab Pro Medium Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Pro Medium;90.0
serif;FF Milo Slab®;FF Milo Slab Pro Regular Italic;97.99999952316284
serif;FF Milo Slab®;FF Milo Slab Pro Regular;90.0
serif;FF Milo Slab®;FF Milo Slab Pro Text Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Pro Text;90.0
serif;FF Milo Slab®;FF Milo Slab Pro Thin Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Pro Thin;90.0
serif;FF Milo Slab®;FF Milo Slab Std Black Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Std Black;90.0
serif;FF Milo Slab®;FF Milo Slab Std Bold Italic;97.99999952316284
serif;FF Milo Slab®;FF Milo Slab Std Bold;90.0
serif;FF Milo Slab®;FF Milo Slab Std Extra Bold Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Std Extra Bold;90.0
serif;FF Milo Slab®;FF Milo Slab Std Extra Light Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Std Extra Light;90.0
serif;FF Milo Slab®;FF Milo Slab Std Light Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Std Light;90.0
serif;FF Milo Slab®;FF Milo Slab Std Medium Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Std Medium;90.0
serif;FF Milo Slab®;FF Milo Slab Std Regular Italic;97.99999952316284
serif;FF Milo Slab®;FF Milo Slab Std Regular;90.0
serif;FF Milo Slab®;FF Milo Slab Std Text Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Std Text;90.0
serif;FF Milo Slab®;FF Milo Slab Std Thin Italic;99.0
serif;FF Milo Slab®;FF Milo Slab Std Thin;90.0
serif;FF Murphy™;FF Murphy Std Black;90.99999994039536
serif;FF Murphy™;FF Murphy Std Heavy;90.0
serif;FF Murphy™;FF Murphy Std Regular;90.0
serif;FF Murphy™;FF Murphy Std Thin;90.0
serif;FF Nexus Serif®;FF Nexus Serif Pro Bold Italic;99.0
serif;FF Nexus Serif®;FF Nexus Serif Pro Bold;90.0
serif;FF Nexus Serif®;FF Nexus Serif Pro Italic;96.99999952316284
serif;FF Nexus Serif®;FF Nexus Serif Pro Regular;90.0
serif;FF Nexus Serif®;FF Nexus Serif Std Bold Italic;99.0
serif;FF Nexus Serif®;FF Nexus Serif Std Bold;90.0
serif;FF Nexus Serif®;FF Nexus Serif Std Italic;96.99999952316284
serif;FF Nexus Serif®;FF Nexus Serif Std Regular;90.0
serif;FF Oneleigh™;FF Oneleigh Pro Black Italic;102.0
serif;FF Oneleigh™;FF Oneleigh Pro Black;90.0
serif;FF Oneleigh™;FF Oneleigh Pro Bold Italic;102.0
serif;FF Oneleigh™;FF Oneleigh Pro Bold;90.0
serif;FF Oneleigh™;FF Oneleigh Pro Regular Italic;102.0
serif;FF Oneleigh™;FF Oneleigh Pro Regular;90.0
serif;FF Oneleigh™;FF Oneleigh Std Black Italic;102.0
serif;FF Oneleigh™;FF Oneleigh Std Black;90.0
serif;FF Oneleigh™;FF Oneleigh Std Bold Italic;102.0
serif;FF Oneleigh™;FF Oneleigh Std Bold;90.0
serif;FF Oneleigh™;FF Oneleigh Std Regular Italic;102.0
serif;FF Oneleigh™;FF Oneleigh Std Regular;90.0
serif;FF Page Serif™;FF Page Serif Std Bold Italic;100.99999904632568
serif;FF Page Serif™;FF Page Serif Std Bold;90.0
serif;FF Page Serif™;FF Page Serif Std Demi Bold Italic;100.99999904632568
serif;FF Page Serif™;FF Page Serif Std Demi Bold;90.0
serif;FF Page Serif™;FF Page Serif Std Light Italic;102.0
serif;FF Page Serif™;FF Page Serif Std Light;90.0
serif;FF Page Serif™;FF Page Serif Std Regular Italic;102.0
serif;FF Page Serif™;FF Page Serif Std Regular;90.0
serif;FF Parable™;FF Parable Std Bold Italic;100.99999904632568
serif;FF Parable™;FF Parable Std Bold;90.0
serif;FF Parable™;FF Parable Std Extra Bold Italic;100.99999904632568
serif;FF Parable™;FF Parable Std Extra Bold;90.0
serif;FF Parable™;FF Parable Std Regular Italic;100.99999904632568
serif;FF Parable™;FF Parable Std Regular;90.0
serif;FF Parango™;FF Parango Std Bold;90.0
serif;FF Parango™;FF Parango Std Regular Italic;97.99999952316284
serif;FF Parango™;FF Parango Std Regular;90.0
serif;FF Pitu™;FF Pitu Pro Bold;99.0
serif;FF Pitu™;FF Pitu Pro Light;99.0
serif;FF Pitu™;FF Pitu Pro Regular;99.0
serif;FF Pitu™;FF Pitu Std Bold;99.0
serif;FF Pitu™;FF Pitu Std Light;99.0
serif;FF Pitu™;FF Pitu Std Regular;99.0
serif;FF Priska Serif™;FF Priska Serif Std Little Creatures Regular;-
serif;FF Priska Serif™;FF Priska Serif Std Not That Fat;263.0
serif;FF Priska Serif™;FF Priska Serif Std Regular;263.0
serif;FF Pullman™;FF Pullman Std Inline Regular;90.0
serif;FF Pullman™;FF Pullman Std Layer Regular;90.0
serif;FF Pullman™;FF Pullman Std Old Regular;90.0
serif;FF Pullman™;FF Pullman Std Regular;90.0
serif;FF Pullman™;FF Pullman Std Thin;90.0
serif;FF Pullman™;Pullman Symbol;-
serif;FF Quixo™;FF Quixo Pro Black Italic SC;105.99999904632568
serif;FF Quixo™;FF Quixo Pro Black Italic;106.99999809265137
serif;FF Quixo™;FF Quixo Pro Black SC;90.0
serif;FF Quixo™;FF Quixo Pro Black;90.0
serif;FF Quixo™;FF Quixo Pro Bold Italic SC;105.99999904632568
serif;FF Quixo™;FF Quixo Pro Bold Italic;106.99999809265137
serif;FF Quixo™;FF Quixo Pro Bold SC;90.0
serif;FF Quixo™;FF Quixo Pro Bold;90.0
serif;FF Quixo™;FF Quixo Pro Extra Bold Italic SC;105.99999904632568
serif;FF Quixo™;FF Quixo Pro Extra Bold Italic;105.99999904632568
serif;FF Quixo™;FF Quixo Pro Extra Bold SC;90.0
serif;FF Quixo™;FF Quixo Pro Extra Bold;90.0
serif;FF Quixo™;FF Quixo Pro Light Italic SC;105.99999904632568
serif;FF Quixo™;FF Quixo Pro Light Italic;105.99999904632568
serif;FF Quixo™;FF Quixo Pro Light SC;90.0
serif;FF Quixo™;FF Quixo Pro Light;90.0
serif;FF Quixo™;FF Quixo Pro Medium Italic SC;105.99999904632568
serif;FF Quixo™;FF Quixo Pro Medium Italic;105.99999904632568
serif;FF Quixo™;FF Quixo Pro Medium SC;90.0
serif;FF Quixo™;FF Quixo Pro Medium;90.0
serif;FF Quixo™;FF Quixo Pro Regular Italic SC;105.99999904632568
serif;FF Quixo™;FF Quixo Pro Regular Italic;105.99999904632568
serif;FF Quixo™;FF Quixo Pro Regular SC;90.0
serif;FF Quixo™;FF Quixo Pro Regular;90.0
serif;FF Quixo™;FF Quixo Std Black Italic;106.99999809265137
serif;FF Quixo™;FF Quixo Std Black;90.0
serif;FF Quixo™;FF Quixo Std Bold Italic;106.99999809265137
serif;FF Quixo™;FF Quixo Std Bold;90.0
serif;FF Quixo™;FF Quixo Std Extra Bold Italic;105.99999904632568
serif;FF Quixo™;FF Quixo Std Extra Bold;90.0
serif;FF Quixo™;FF Quixo Std Light Italic;105.99999904632568
serif;FF Quixo™;FF Quixo Std Light;90.0
serif;FF Quixo™;FF Quixo Std Medium Italic;105.99999904632568
serif;FF Quixo™;FF Quixo Std Medium;90.0
serif;FF Quixo™;FF Quixo Std Regular Italic;105.99999904632568
serif;FF Quixo™;FF Quixo Std Regular;90.0
serif;FF Reminga Titling™;FF Reminga Titling Pro Regular Italic;100.99999904632568
serif;FF Reminga Titling™;FF Reminga Titling Pro Regular;90.0
serif;FF Reminga Titling™;FF Reminga Titling Std Regular Italic;100.99999904632568
serif;FF Reminga Titling™;FF Reminga Titling Std Regular;90.0
serif;FF Reminga™;FF Reminga Pro Bold Italic;100.99999904632568
serif;FF Reminga™;FF Reminga Pro Bold;90.0
serif;FF Reminga™;FF Reminga Pro Medium Italic;100.99999904632568
serif;FF Reminga™;FF Reminga Pro Medium;90.0
serif;FF Reminga™;FF Reminga Pro Regular Italic;100.99999904632568
serif;FF Reminga™;FF Reminga Pro Regular;90.0
serif;FF Reminga™;FF Reminga Std Bold Italic;100.99999904632568
serif;FF Reminga™;FF Reminga Std Bold;90.0
serif;FF Reminga™;FF Reminga Std Medium Italic;100.99999904632568
serif;FF Reminga™;FF Reminga Std Medium;90.0
serif;FF Reminga™;FF Reminga Std Regular Italic;100.99999904632568
serif;FF Reminga™;FF Reminga Std Regular;90.0
serif;FF Scala®;FF Scala Pro Bold Italic;99.0
serif;FF Scala®;FF Scala Pro Bold;90.0
serif;FF Scala®;FF Scala Pro Condensed Bold;90.0
serif;FF Scala®;FF Scala Pro Condensed;90.0
serif;FF Scala®;FF Scala Pro Italic;99.0
serif;FF Scala®;FF Scala Pro Regular;90.0
serif;FF Scala®;FF Scala Std Bold Italic;99.0
serif;FF Scala®;FF Scala Std Bold;90.0
