Category;Family;StyleName;StyleIdsans serif;Hagrid;Hagrid Thin;373823
sans serif;Lineam;Lineam Italic Extra Light;387537
sans serif;Lineam;Lineam Italic Light;387538
sans serif;Lineam;Lineam Italic Regular;387539
sans serif;Lineam;Lineam Italic Medium;387540
sans serif;Lineam;Lineam Italic Semi Bold;387541
sans serif;Lineam;Lineam Italic Bold;387542
sans serif;Lineam;Lineam Italic Extra Bold;387543
sans serif;Linear™;Linear Regular;4953
sans serif;Linear™;Linear Medium;4954
sans serif;Linear™;Linear Bold;4955
sans serif;Linear™;Linear Extra Bold;4956
sans serif;Linear™;Linear Ultra Bold;4957
sans serif;Linear™;Linear Regular Oblique;4958
sans serif;Linear™;Linear Medium Oblique;4959
sans serif;Linear™;Linear Bold Oblique;4960
sans serif;Linear™;Linear Extra Bold Oblique;4961
sans serif;Linear™;Linear Ultra Bold Oblique;4962
sans serif;Linear™;Linear Regular Narrow;4963
sans serif;Linear™;Linear Medium Narrow;4964
sans serif;Linear™;Linear Bold Narrow;4965
sans serif;Linear™;Linear Extra Bold Narrow;4966
sans serif;Linear™;Linear Ultra Bold Narrow;4967
sans serif;Linear™;Linear Regular Narrow Oblique;4968
sans serif;Linear™;Linear Medium Narrow Oblique;4969
sans serif;Linear™;Linear Bold Narrow Oblique;4970
sans serif;Linear™;Linear Extra Bold Narrow Oblique;4971
sans serif;Linear™;Linear Ultra Bold Narrow Oblique;4972
sans serif;Linear™;Linear Regular Wide;4973
sans serif;Linear™;Linear Medium Wide;4974
sans serif;Linear™;Linear Bold Wide;4975
sans serif;Linear™;Linear Extra Bold Wide;4976
sans serif;Linear™;Linear Ultra Bold Wide;4977
sans serif;Linear™;Linear Regular Wide Oblique;4978
sans serif;Linear™;Linear Medium Wide Oblique;4979
sans serif;Linear™;Linear Bold Wide Oblique;4980
sans serif;Linear™;Linear Extra Bold Wide Oblique;4981
sans serif;Linear™;Linear Ultra Bold Wide Oblique;4982
sans serif;Linear™;Linear Regular Extra Narrow;4983
sans serif;Linear™;Linear Medium Extra Narrow;4984
sans serif;Linear™;Linear Bold Extra Narrow;4985
sans serif;Linear™;Linear Extra Bold Extra Narrow;4986
sans serif;Linear™;Linear Ultra Bold Extra Narrow;4987
sans serif;Linear™;Linear Regular Extra Narrow Oblique;4988
sans serif;Linear™;Linear Medium Extra Narrow Oblique;4989
