Category;Family;Style;Connections;Average connections
script;Acardia;Acardia Regular;4
script;Accent™;Accent Normal;0
script;Acerola;Acerola;0
script;Acetone;Acetone;3
script;Acetone;Aether;4
script;Achandria;Achandria Regular;1
script;Acharnes;Acharnes Regular;0
script;Achelan Script;Achelan Script Regular;4
script;Achispado™;Achispado Regular;0
script;Acid;Acid;4
script;Acryle Script;Acryle Script;2
script;Acrylic Brush;Acrylic Brush Regular;0
script;Active;Active Fill;1
script;Active;Active One Fill;1
script;Active;Active One;1
script;Active;Active Two Fill;1
script;Active;Active Two;1
script;Active;Active;1
script;AdPro™;AdPro Std Black;0
script;AdPro™;AdPro Std Bold;0
script;AdPro™;AdPro Std Regular;0
script;Adage Script JF;Adage Script JF;4
script;Adagio;Adagio Regular;0
script;Adagio™;Adagio Regular;0
script;Adalberta;Adalberta Monoline;4
script;Adalberta;Adalberta Regular;4
script;Adamslor;Adamslor Alternate;1
script;Adamslor;Adamslor Regular;4
script;Adana™;Adana Circular;0
script;Adana™;Adana Initials A;0
script;Adana™;Adana Initials B;0
script;Adana™;Adana Ornaments;0
script;Adana™;Adana;0
script;Addictive;Addictive Caps;1
script;Addictive;Addictive Regular;2
script;Addie;Addie Regular;0
script;Addison Brother;Addison Brother Regular;4
script;Adegianty;Adegianty Regular;5
script;Adelia Rehan;Adelia Rehan Middle love style 1;0
script;Adelia Rehan;Adelia Rehan Middle love style 2;0
script;Adelia Rehan;Adelia Rehan Middle love style 3;0
script;Adelia Rehan;Adelia Rehan Middle love style 4;0
script;Adelia Rehan;Adelia Rehan Middle love style 5;0
script;Adelia Rehan;Adelia Rehan Middle love style 6;0
script;Adelia Rehan;Adelia Rehan Middle love style 7;0
script;Adelia Rehan;Adelia Rehan Middle love style 8;0
script;Adelia Rehan;Adelia Rehan Rear style 1;0
script;Adelia Rehan;Adelia Rehan Rear style 2;0
script;Adelia Rehan;Adelia Rehan Rear style 3;0
script;Adelia Rehan;Adelia Rehan Rear style 4;0
script;Adelia Rehan;Adelia Rehan Regular;5
script;Adelicia Script;Adelicia Script Clean;5
script;Adelicia Script;Adelicia Script Rough;5
script;Adelicia Script;Adelicia Script Slant Rough;5
script;Adelicia Script;Adelicia Script Slant;5
script;Adellia;Adellia Regular;4
script;Adelyne;Adelyne Regular;3
script;Aderyn;Aderyn Bold Italic;0
script;Aderyn;Aderyn Bold;0
