Category;Family;StyleName;Slope
slab serif;Certa Serif;Certa Serif Medium Italic;97.99999952316284
slab serif;Certa Serif;Certa Serif Medium;90.0
slab serif;Certa Serif;Certa Serif;90.0
slab serif;Certa Serif;Certa Serif Thin Italic;97.99999952316284
slab serif;Certa Serif;Certa Serif Thin;90.0
slab serif;Cinque;Cinque Bold;90.0
slab serif;Cinque;Cinque Regular;90.0
slab serif;Cintra Slab;Cintra Slab Inline;90.0
slab serif;Cintra Slab;Cintra Slab Inline Unicase;90.0
slab serif;Cintra Slab;Cintra Slab Outline;90.0
slab serif;Cintra Slab;Cintra Slab Outline Unicase;90.0
slab serif;Cintra Slab;Cintra Slab Solid;90.0
slab serif;Cintra Slab;Cintra Slab Solid Unicase;90.0
slab serif;Cintra Slab;Cintra Slab Stencil;90.0
slab serif;Cintra Slab;Cintra Slab Stencil Unicase;90.0
slab serif;Circe Slab;Circe Slab A Extra Light Italic;99.0
slab serif;Circe Slab;Circe Slab A Extra Light;90.0
slab serif;Circe Slab;Circe Slab A Hairline Italic;99.0
slab serif;Circe Slab;Circe Slab A Hairline;90.0
slab serif;Circe Slab;Circe Slab A Italic;99.0
slab serif;Circe Slab;Circe Slab A Light Italic;99.0
slab serif;Circe Slab;Circe Slab A Light;90.0
slab serif;Circe Slab;Circe Slab A Medium Italic;99.0
slab serif;Circe Slab;Circe Slab A Medium;90.0
slab serif;Circe Slab;Circe Slab A Narrow Light;90.0
slab serif;Circe Slab;Circe Slab A Narrow Medium;90.0
slab serif;Circe Slab;Circe Slab A Narrow;90.0
slab serif;Circe Slab;Circe Slab A Regular;90.0
slab serif;Circe Slab;Circe Slab A Thin Italic;99.0
slab serif;Circe Slab;Circe Slab A Thin;90.0
slab serif;Circe Slab;Circe Slab A Ultra Light Italic;99.0
slab serif;Circe Slab;Circe Slab A Ultra Light;90.0
slab serif;Circe Slab;Circe Slab B Bold Italic;99.0
slab serif;Circe Slab;Circe Slab B Bold;90.0
slab serif;Circe Slab;Circe Slab B Italic;99.0
slab serif;Circe Slab;Circe Slab B Light Italic;99.0
slab serif;Circe Slab;Circe Slab B Light;90.0
slab serif;Circe Slab;Circe Slab B Medium Italic;99.0
slab serif;Circe Slab;Circe Slab B Medium;90.0
slab serif;Circe Slab;Circe Slab B Narrow Light;90.0
slab serif;Circe Slab;Circe Slab B Narrow Medium;90.0
slab serif;Circe Slab;Circe Slab B Narrow;90.0
slab serif;Circe Slab;Circe Slab B Regular;90.0
slab serif;Circe Slab;Circe Slab C Black Italic;99.0
slab serif;Circe Slab;Circe Slab C Black;90.0
slab serif;Circe Slab;Circe Slab C Bold Italic;99.0
slab serif;Circe Slab;Circe Slab C Bold;90.0
slab serif;Circe Slab;Circe Slab C Extra Light Italic;99.0
slab serif;Circe Slab;Circe Slab C Extra Light;90.0
slab serif;Circe Slab;Circe Slab C Italic;99.0
slab serif;Circe Slab;Circe Slab C Light Italic;99.0
slab serif;Circe Slab;Circe Slab C Light;90.0
slab serif;Circe Slab;Circe Slab C Medium Italic;99.0
slab serif;Circe Slab;Circe Slab C Medium;90.0
slab serif;Circe Slab;Circe Slab C Narrow Light;90.0
slab serif;Circe Slab;Circe Slab C Narrow Medium;90.0
slab serif;Circe Slab;Circe Slab C Narrow;90.0
slab serif;Circe Slab;Circe Slab C Regular;90.0
slab serif;Circe Slab;Circe Slab C Thin Italic;99.0
slab serif;Circe Slab;Circe Slab C Thin;90.0
slab serif;Circe Slab;Circe Slab C Ultra Light Italic;99.0
slab serif;Circe Slab;Circe Slab C Ultra Light;90.0
slab serif;Ciutadella Slab;Ciutadella Slab Bold Italic;-
slab serif;Ciutadella Slab;Ciutadella Slab Bold;90.0
slab serif;Ciutadella Slab;Ciutadella Slab DEMO Regular;90.0
slab serif;Ciutadella Slab;Ciutadella Slab Light Italic;99.99999904632568
slab serif;Ciutadella Slab;Ciutadella Slab Light;90.0
slab serif;Ciutadella Slab;Ciutadella Slab Medium Italic;99.99999904632568
slab serif;Ciutadella Slab;Ciutadella Slab Medium;90.0
slab serif;Ciutadella Slab;Ciutadella Slab Regular Italic;99.99999904632568
slab serif;Ciutadella Slab;Ciutadella Slab Regular;90.0
slab serif;Ciutadella Slab;Ciutadella Slab Semi Bold Italic;99.0
slab serif;Ciutadella Slab;Ciutadella Slab Semi Bold;90.0
slab serif;Clab;Clab Black Italic;-
slab serif;Clab;Clab Black;90.0
slab serif;Clab;Clab Bold Italic;100.99999904632568
slab serif;Clab;Clab Bold;90.0
slab serif;Clab;Clab Extra Bold Italic;-
slab serif;Clab;Clab Extra Bold;90.0
slab serif;Clab;Clab Hairline Italic;100.99999904632568
slab serif;Clab;Clab Hairline;90.0
slab serif;Clab;Clab Italic;100.99999904632568
slab serif;Clab;Clab Light Italic;100.99999904632568
slab serif;Clab;Clab Light;90.0
slab serif;Clab;Clab Medium Italic;100.99999904632568
slab serif;Clab;Clab Medium;90.0
slab serif;Clab;Clab Regular;90.0
slab serif;Clab;Clab Semi Bold Italic;100.99999904632568
slab serif;Clab;Clab Semi Bold;90.0
slab serif;Clab;Clab Thin Italic;100.99999904632568
slab serif;Clab;Clab Thin;90.0
slab serif;Constant;Constant Bold;90.0
slab serif;Constant;Constant Extra Bold;90.0
slab serif;Constant;Constant Heavy;90.0
slab serif;Constant;Constant Light;90.0
slab serif;Constant;Constant Medium;90.0
slab serif;Constant;Constant Regular;90.0
slab serif;Constant;Constant Thin;90.0
slab serif;Conto Slab;Conto Slab Black Italic;100.99999904632568
slab serif;Conto Slab;Conto Slab Black;90.0
slab serif;Conto Slab;Conto Slab Bold Italic;100.99999904632568
slab serif;Conto Slab;Conto Slab Bold;90.0
slab serif;Conto Slab;Conto Slab ExtraBold Italic;100.99999904632568
slab serif;Conto Slab;Conto Slab ExtraBold;90.0
slab serif;Conto Slab;Conto Slab ExtraLight Italic;100.99999904632568
slab serif;Conto Slab;Conto Slab ExtraLight;90.0
slab serif;Conto Slab;Conto Slab Italic;100.99999904632568
slab serif;Conto Slab;Conto Slab Light Italic;100.99999904632568
slab serif;Conto Slab;Conto Slab Light;90.0
slab serif;Conto Slab;Conto Slab Medium Italic;100.99999904632568
slab serif;Conto Slab;Conto Slab Medium;90.0
slab serif;Conto Slab;Conto Slab Regular;90.0
slab serif;Conto Slab;Conto Slab Thin Italic;100.99999904632568
slab serif;Conto Slab;Conto Slab Thin;90.0
slab serif;Coque;Coque Hollow Italic;94.99999952316284
slab serif;Coque;Coque Hollow;90.0
slab serif;Coque;Coque Solid Italic;97.99999952316284
slab serif;Coque;Coque Solid;90.0
slab serif;Coque;Coque Striped Italic;96.0
slab serif;Coque;Coque Striped;90.0
slab serif;Corporative Slab;Corporative Slab Black Italic;180.0
slab serif;Corporative Slab;Corporative Slab Black;90.0
slab serif;Corporative Slab;Corporative Slab Bold Italic;96.99999952316284
slab serif;Corporative Slab;Corporative Slab Bold;90.0
slab serif;Corporative Slab;Corporative Slab Book Italic;96.0
slab serif;Corporative Slab;Corporative Slab Book;90.0
slab serif;Corporative Slab;Corporative Slab Hair Italic;96.0
slab serif;Corporative Slab;Corporative Slab Hair;90.0
slab serif;Corporative Slab;Corporative Slab Light Italic;96.0
slab serif;Corporative Slab;Corporative Slab Light;90.0
slab serif;Corporative Slab;Corporative Slab Medium Italic;96.0
slab serif;Corporative Slab;Corporative Slab Medium;90.0
slab serif;Corporative Slab;Corporative Slab Regular Italic;96.0
slab serif;Corporative Slab;Corporative Slab Regular;90.0
slab serif;Corporative Slab;Corporative Slab Thin Italic;96.0
slab serif;Corporative Slab;Corporative Slab Thin;90.0
slab serif;Croog;Croog Bold Italic;99.0
slab serif;Croog;Croog Bold;90.0
slab serif;Croog;Croog Italic;99.99999904632568
slab serif;Croog;Croog Light Italic;99.99999904632568
slab serif;Croog;Croog Light;90.0
slab serif;Croog;Croog;90.0
slab serif;Crown Heights JNL;Crown Heights JNL;90.0
slab serif;Culoare;Culoare Demo;90.0
slab serif;Culoare;Culoare Type 10;90.0
slab serif;Culoare;Culoare Type 11;90.0
slab serif;Culoare;Culoare Type 1;90.0
slab serif;Culoare;Culoare Type 2;90.0
slab serif;Culoare;Culoare Type 3;90.0
slab serif;Culoare;Culoare Type 4;90.0
slab serif;Culoare;Culoare Type 5;90.0
slab serif;Culoare;Culoare Type 6;90.0
slab serif;Culoare;Culoare Type 7;90.0
slab serif;Culoare;Culoare Type 8;90.0
slab serif;Culoare;Culoare Type 9;90.0
slab serif;Cyntho Next Slab;Cyntho Next Slab Bold Italic;99.99999904632568
slab serif;Cyntho Next Slab;Cyntho Next Slab Bold;90.0
slab serif;Cyntho Next Slab;Cyntho Next Slab Extra Bold Italic;99.99999904632568
slab serif;Cyntho Next Slab;Cyntho Next Slab Extra Bold;90.0
slab serif;Cyntho Next Slab;Cyntho Next Slab Extra Light Italic;99.99999904632568
slab serif;Cyntho Next Slab;Cyntho Next Slab Extra Light;90.0
slab serif;Cyntho Next Slab;Cyntho Next Slab Italic;99.99999904632568
slab serif;Cyntho Next Slab;Cyntho Next Slab Light Italic;99.99999904632568
slab serif;Cyntho Next Slab;Cyntho Next Slab Light;90.0
slab serif;Cyntho Next Slab;Cyntho Next Slab Medium Italic;99.99999904632568
slab serif;Cyntho Next Slab;Cyntho Next Slab Medium;90.0
slab serif;Cyntho Next Slab;Cyntho Next Slab Regular;90.0
slab serif;Cyntho Next Slab;Cyntho Next Slab Semi Bold Italic;99.99999904632568
slab serif;Cyntho Next Slab;Cyntho Next Slab Semi Bold;90.0
slab serif;Cyntho Next Slab;Cyntho Next Slab Thin Italic;99.99999904632568
slab serif;Cyntho Next Slab;Cyntho Next Slab Thin;90.0
slab serif;Dada Slab Pro;Dada Slab Pro ExtraLight;90.0
slab serif;Deccan;Deccan Bold Italic;99.99999904632568
slab serif;Deccan;Deccan Bold;90.0
slab serif;Deccan;Deccan Italic;99.99999904632568
slab serif;Deccan;Deccan Light Italic;99.99999904632568
slab serif;Deccan;Deccan Light;90.0
slab serif;Deccan;Deccan Medium Italic;99.99999904632568
slab serif;Deccan;Deccan Medium;90.0
slab serif;Deccan;Deccan;90.0
slab serif;Deccan;Deccan Semibold Italic;99.99999904632568
slab serif;Deccan;Deccan Semibold;90.0
slab serif;DeForme;DeForme Regular;90.0
slab serif;Deposit Pro;Deposit Pro Bold Italic;99.99999904632568
slab serif;Deposit Pro;Deposit Pro Bold;90.0
slab serif;Deposit Pro;Deposit Pro Extra Bold Italic;99.99999904632568
slab serif;Deposit Pro;Deposit Pro Extra Bold;90.0
slab serif;Deposit Pro;Deposit Pro Extra Light Italic;99.99999904632568
slab serif;Deposit Pro;Deposit Pro Extra Light;90.0
slab serif;Deposit Pro;Deposit Pro Italic;99.99999904632568
slab serif;Deposit Pro;Deposit Pro Light Italic;99.99999904632568
slab serif;Deposit Pro;Deposit Pro Light;90.0
slab serif;Deposit Pro;Deposit Pro Medium Italic;99.99999904632568
slab serif;Deposit Pro;Deposit Pro Medium;90.0
slab serif;Deposit Pro;Deposit Pro Regular;90.0
slab serif;Deposit Pro;Deposit Pro Semi Bold Italic;99.99999904632568
slab serif;Deposit Pro;Deposit Pro Semi Bold;90.0
slab serif;Deposit Pro;Deposit Pro Thin Italic;99.99999904632568
slab serif;Deposit Pro;Deposit Pro Thin;90.0
slab serif;Dharma Slab™;Dharma Slab Bold Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Bold;90.0
slab serif;Dharma Slab™;Dharma Slab Condensed Bold Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Condensed Bold;90.0
slab serif;Dharma Slab™;Dharma Slab Condensed ExtraBold Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Condensed ExtraBold;90.0
slab serif;Dharma Slab™;Dharma Slab Condensed ExtraLight Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Condensed ExtraLight;90.0
slab serif;Dharma Slab™;Dharma Slab Condensed Heavy Italic;96.99999952316284
slab serif;Dharma Slab™;Dharma Slab Condensed Heavy;90.0
slab serif;Dharma Slab™;Dharma Slab Condensed Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Condensed Light Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Condensed Light;90.0
slab serif;Dharma Slab™;Dharma Slab Condensed Regular;90.0
slab serif;Dharma Slab™;Dharma Slab Condensed Thin Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Condensed Thin;90.0
slab serif;Dharma Slab™;Dharma Slab Expanded Bold Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Expanded Bold;90.0
slab serif;Dharma Slab™;Dharma Slab Expanded ExtraBold Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Expanded ExtraBold;90.0
slab serif;Dharma Slab™;Dharma Slab Expanded ExtraLight Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Expanded ExtraLight;90.0
slab serif;Dharma Slab™;Dharma Slab Expanded Heavy Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Expanded Heavy;90.0
slab serif;Dharma Slab™;Dharma Slab Expanded Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Expanded Light Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Expanded Light;90.0
slab serif;Dharma Slab™;Dharma Slab Expanded Regular;90.0
slab serif;Dharma Slab™;Dharma Slab Expanded Thin Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Expanded Thin;90.0
slab serif;Dharma Slab™;Dharma Slab ExtraBold Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab ExtraBold;90.0
slab serif;Dharma Slab™;Dharma Slab ExtraLight Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab ExtraLight;90.0
slab serif;Dharma Slab™;Dharma Slab Heavy Italic;96.99999952316284
slab serif;Dharma Slab™;Dharma Slab Heavy;90.0
slab serif;Dharma Slab™;Dharma Slab Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Light Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Light;90.0
slab serif;Dharma Slab™;Dharma Slab Regular;90.0
slab serif;Dharma Slab™;Dharma Slab Thin Italic;97.99999952316284
slab serif;Dharma Slab™;Dharma Slab Thin;90.0
slab serif;Diaria Pro;Diaria Pro Bold Italic;100.99999904632568
slab serif;Diaria Pro;Diaria Pro Bold;90.0
slab serif;Diaria Pro;Diaria Pro Extra Bold Italic;100.99999904632568
slab serif;Diaria Pro;Diaria Pro Extra Bold;90.0
slab serif;Diaria Pro;Diaria Pro Italic;100.99999904632568
slab serif;Diaria Pro;Diaria Pro Light Italic;100.99999904632568
slab serif;Diaria Pro;Diaria Pro Light;90.0
slab serif;Diaria Pro;Diaria Pro Medium Italic;100.99999904632568
slab serif;Diaria Pro;Diaria Pro Medium;90.0
slab serif;Diaria Pro;Diaria Pro Regular;90.0
slab serif;Diaria Pro;Diaria Pro Semi Bold Italic;100.99999904632568
slab serif;Diaria Pro;Diaria Pro Semi Bold;90.0
slab serif;DIN Next Slab™;DIN Next Slab Black Italic;-
slab serif;DIN Next Slab™;DIN Next Slab Black;90.0
slab serif;DIN Next Slab™;DIN Next Slab Bold Italic;99.99999904632568
slab serif;DIN Next Slab™;DIN Next Slab Bold;90.0
slab serif;DIN Next Slab™;DIN Next Slab Heavy Italic;-
slab serif;DIN Next Slab™;DIN Next Slab Heavy;90.0
slab serif;DIN Next Slab™;DIN Next Slab Italic;99.99999904632568
slab serif;DIN Next Slab™;DIN Next Slab Light Italic;99.99999904632568
slab serif;DIN Next Slab™;DIN Next Slab Light;90.0
slab serif;DIN Next Slab™;DIN Next Slab Medium Italic;99.99999904632568
slab serif;DIN Next Slab™;DIN Next Slab Medium;90.0
slab serif;DIN Next Slab™;DIN Next Slab;90.0
slab serif;DIN Next Slab™;DIN Next Slab Ultra Light Italic;99.99999904632568
slab serif;DIN Next Slab™;DIN Next Slab Ultra Light;90.0
slab serif;Donau;Donau Alte;90.0
slab serif;Donau;Donau Neue;90.0
slab serif;EB Mensch;EB Mensch Black Italic;99.0
slab serif;EB Mensch;EB Mensch Black;90.0
slab serif;EB Mensch;EB Mensch Bold Italic;99.0
slab serif;EB Mensch;EB Mensch Bold;90.0
slab serif;EB Mensch;EB Mensch Extra Bold Italic;99.0
slab serif;EB Mensch;EB Mensch Extra Bold;90.0
slab serif;EB Mensch;EB Mensch Light Italic;99.0
slab serif;EB Mensch;EB Mensch Light;90.0
slab serif;EB Mensch;EB Mensch Medium Italic;99.0
slab serif;EB Mensch;EB Mensch Medium;90.0
slab serif;EB Mensch;EB Mensch Regular Italic;99.0
slab serif;EB Mensch;EB Mensch Regular;90.0
slab serif;EB Mensch;EB Mensch Semi Bold Italic;99.0
slab serif;EB Mensch;EB Mensch Semi Bold;90.0
slab serif;EB Mensch;EB Mensch Serif Black Italic;99.0
slab serif;EB Mensch;EB Mensch Serif Black;90.0
slab serif;EB Mensch;EB Mensch Serif Bold Italic;99.0
slab serif;EB Mensch;EB Mensch Serif Bold;90.0
slab serif;EB Mensch;EB Mensch Serif Extra Bold Italic;99.0
slab serif;EB Mensch;EB Mensch Serif Extra Bold;90.0
slab serif;EB Mensch;EB Mensch Serif Light Italic;99.0
slab serif;EB Mensch;EB Mensch Serif Light;90.0
slab serif;EB Mensch;EB Mensch Serif Medium Italic;99.0
slab serif;EB Mensch;EB Mensch Serif Medium;90.0
slab serif;EB Mensch;EB Mensch Serif Regular Italic;99.0
slab serif;EB Mensch;EB Mensch Serif Regular;90.0
slab serif;EB Mensch;EB Mensch Serif Semi Bold Italic;99.0
slab serif;EB Mensch;EB Mensch Serif Semi Bold;90.0
slab serif;EB Mensch;EB Mensch Serif Thin Italic;99.0
slab serif;EB Mensch;EB Mensch Serif Thin;90.0
slab serif;EB Mensch;EB Mensch Thin Italic;99.0
slab serif;EB Mensch;EB Mensch Thin;90.0
slab serif;Echoes Slab;Echoes Slab Black Italic;99.0
slab serif;Echoes Slab;Echoes Slab Black;90.0
slab serif;Echoes Slab;Echoes Slab Bold Italic;99.0
slab serif;Echoes Slab;Echoes Slab Bold;90.0
slab serif;Echoes Slab;Echoes Slab Italic;99.0
slab serif;Echoes Slab;Echoes Slab Light Italic;99.0
slab serif;Echoes Slab;Echoes Slab Light;90.0
slab serif;Echoes Slab;Echoes Slab Medium Italic;99.0
slab serif;Echoes Slab;Echoes Slab Medium;90.0
slab serif;Echoes Slab;Echoes Slab;90.0
slab serif;Echoes Slab;Echoes Slab Thin Italic;99.0
slab serif;Echoes Slab;Echoes Slab Thin;90.0
slab serif;Egyptienne75 Black;Egyptienne75 Black Regular;90.0
slab serif;Equip Slab;Equip Slab Black Italic;102.0
slab serif;Equip Slab;Equip Slab Black;90.0
slab serif;Equip Slab;Equip Slab Bold Italic;-
slab serif;Equip Slab;Equip Slab Bold;90.0
slab serif;Equip Slab;Equip Slab ExtraBold Italic;102.0
slab serif;Equip Slab;Equip Slab ExtraBold;90.0
slab serif;Equip Slab;Equip Slab ExtraLight Italic;102.0
slab serif;Equip Slab;Equip Slab ExtraLight;90.0
slab serif;Equip Slab;Equip Slab Italic;102.0
slab serif;Equip Slab;Equip Slab Light Italic;102.0
slab serif;Equip Slab;Equip Slab Light;90.0
slab serif;Equip Slab;Equip Slab Medium Italic;102.0
slab serif;Equip Slab;Equip Slab Medium;90.0
slab serif;Equip Slab;Equip Slab;90.0
slab serif;Equip Slab;Equip Slab Thin Italic;102.0
slab serif;Equip Slab;Equip Slab Thin;90.0
slab serif;Eris Pro;Eris Pro Black Italic;102.0
slab serif;Eris Pro;Eris Pro Black;90.0
slab serif;Eris Pro;Eris Pro Extra Light Italic;102.0
slab serif;Eris Pro;Eris Pro Extra Light;90.0
slab serif;Eris Pro;Eris Pro High Book Italic;102.0
slab serif;Eris Pro;Eris Pro High Book;90.0
slab serif;Eris Pro;Eris Pro High Heavy Italic;102.0
slab serif;Eris Pro;Eris Pro High Heavy;90.0
slab serif;Eris Pro;Eris Pro High Light Italic;102.0
slab serif;Eris Pro;Eris Pro High Light;90.0
slab serif;Eris Pro;Eris Pro High Medium Italic;102.0
slab serif;Eris Pro;Eris Pro High Medium;90.0
slab serif;Eris Pro;Eris Pro Italic;102.0
slab serif;Eris Pro;Eris Pro Regular;90.0
slab serif;Eris Pro;Eris Pro Semi Bold Italic;102.0
slab serif;Eris Pro;Eris Pro Semi Bold;90.0
slab serif;Eris Pro;Eris Pro Strap Italic;102.0
slab serif;Eris Pro;Eris Pro Strap;90.0
slab serif;Eroika Slab™;Eroika Slab Black Italic;-
slab serif;Eroika Slab™;Eroika Slab Black;-
slab serif;Eroika Slab™;Eroika Slab Bold Italic;99.0
slab serif;Eroika Slab™;Eroika Slab Bold;180.0
slab serif;Eroika Slab™;Eroika Slab Light Italic;96.99999952316284
slab serif;Eroika Slab™;Eroika Slab Light;90.0
slab serif;Eroika Slab™;Eroika Slab Medium Italic;96.99999952316284
slab serif;Eroika Slab™;Eroika Slab Medium;180.0
slab serif;Eroika Slab™;Eroika Slab Regular Italic;97.99999952316284
slab serif;Eroika Slab™;Eroika Slab Regular;90.0
slab serif;Esquina College;Esquina College Black;90.0
slab serif;Esquina College;Esquina College Bold;90.0
slab serif;Esquina College;Esquina College Medium;90.0
slab serif;Esquina College;Esquina College Regular;90.0
slab serif;Esquina;Esquina Black Italic;99.0
slab serif;Esquina;Esquina Black;90.0
slab serif;Esquina;Esquina Bold Italic;-
slab serif;Esquina;Esquina Bold;90.0
slab serif;Esquina;Esquina Italic;99.0
slab serif;Esquina;Esquina Light Italic;99.0
slab serif;Esquina;Esquina Light;90.0
slab serif;Esquina;Esquina Medium Italic;99.0
slab serif;Esquina;Esquina Medium;90.0
slab serif;Esquina;Esquina Regular;90.0
slab serif;Esquina;Esquina Thin Italic;99.0
slab serif;Esquina;Esquina Thin;90.0
slab serif;Esquina Outline;Esquina Outline Black;90.0
slab serif;Esquina Outline;Esquina Outline Bold;90.0
slab serif;Esquina Outline;Esquina Outline Medium;90.0
slab serif;Esquina Outline;Esquina Outline Regular;90.0
slab serif;Esquina Rounded;Esquina Rounded Black Italic;99.0
slab serif;Esquina Rounded;Esquina Rounded Black;90.0
slab serif;Esquina Rounded;Esquina Rounded Bold Italic;-
slab serif;Esquina Rounded;Esquina Rounded Bold;90.0
slab serif;Esquina Rounded;Esquina Rounded Italic;99.0
slab serif;Esquina Rounded;Esquina Rounded Light Italic;99.0
slab serif;Esquina Rounded;Esquina Rounded Light;90.0
slab serif;Esquina Rounded;Esquina Rounded Medium Italic;99.0
slab serif;Esquina Rounded;Esquina Rounded Medium;90.0
slab serif;Esquina Rounded;Esquina Rounded Regular;90.0
slab serif;Esquina Rounded;Esquina Rounded Thin Italic;99.0
slab serif;Esquina Rounded;Esquina Rounded Thin;90.0
slab serif;Esquina Stencil;Esquina Stencil Black Italic;99.0
slab serif;Esquina Stencil;Esquina Stencil Black;90.0
slab serif;Esquina Stencil;Esquina Stencil Bold Italic;99.0
slab serif;Esquina Stencil;Esquina Stencil Bold;90.0
slab serif;Esquina Stencil;Esquina Stencil Italic;99.0
slab serif;Esquina Stencil;Esquina Stencil Light Italic;99.0
slab serif;Esquina Stencil;Esquina Stencil Light;90.0
slab serif;Esquina Stencil;Esquina Stencil Medium Italic;99.0
slab serif;Esquina Stencil;Esquina Stencil Medium;90.0
slab serif;Esquina Stencil;Esquina Stencil Regular;90.0
slab serif;Esquina Stencil;Esquina Stencil Thin Italic;99.0
slab serif;Esquina Stencil;Esquina Stencil Thin;90.0
slab serif;Exo Slab Pro;Exo Slab Pro Black Italic;97.99999952316284
slab serif;Exo Slab Pro;Exo Slab Pro Black;90.0
slab serif;Exo Slab Pro;Exo Slab Pro Bold Italic;97.99999952316284
slab serif;Exo Slab Pro;Exo Slab Pro Bold;90.0
slab serif;Exo Slab Pro;Exo Slab Pro ExtraBold Italic;97.99999952316284
slab serif;Exo Slab Pro;Exo Slab Pro ExtraBold;90.0
slab serif;Exo Slab Pro;Exo Slab Pro ExtraLight Italic;97.99999952316284
slab serif;Exo Slab Pro;Exo Slab Pro ExtraLight;90.0
slab serif;Exo Slab Pro;Exo Slab Pro Italic;97.99999952316284
slab serif;Exo Slab Pro;Exo Slab Pro Light Italic;97.99999952316284
slab serif;Exo Slab Pro;Exo Slab Pro Light;90.0
slab serif;Exo Slab Pro;Exo Slab Pro Medium Italic;97.99999952316284
slab serif;Exo Slab Pro;Exo Slab Pro Medium;90.0
slab serif;Exo Slab Pro;Exo Slab Pro;90.0
slab serif;Exo Slab Pro;Exo Slab Pro SemiBold Italic;97.99999952316284
slab serif;Exo Slab Pro;Exo Slab Pro SemiBold;90.0
slab serif;Exo Slab Pro;Exo Slab Pro Thin Italic;97.99999952316284
slab serif;Exo Slab Pro;Exo Slab Pro Thin;90.0
slab serif;Fd Boldie Slab;Fd Boldie Slab Condensed;90.0
slab serif;Fd Boldie Slab;Fd Boldie Slab Regular;90.0
slab serif;Fd Boldie Slab;Fd Boldie Slab Semi Condensed;90.0
slab serif;Fd Boldie Slab;Fd Boldie Slab Semi Expanded;90.0
slab serif;FF Avance™;FF Avance Pro Bold Italic;-
slab serif;FF Avance™;FF Avance Pro Bold;-
slab serif;FF Avance™;FF Avance Pro Regular Italic;-
slab serif;FF Avance™;FF Avance Pro Regular;-
slab serif;FF Avance™;FF Avance Std Bold Italic;-
slab serif;FF Avance™;FF Avance Std Bold;-
slab serif;FF Avance™;FF Avance Std Regular Italic;-
slab serif;FF Avance™;FF Avance Std Regular;-
slab serif;Finador Slab;Finador Slab Black Oblique;102.0
slab serif;Finador Slab;Finador Slab Black;90.0
slab serif;Finador Slab;Finador Slab Bold Oblique;102.0
slab serif;Finador Slab;Finador Slab Bold;90.0
slab serif;Finador Slab;Finador Slab Extra Light Oblique;102.0
slab serif;Finador Slab;Finador Slab Extra Light;90.0
slab serif;Finador Slab;Finador Slab Heavy Oblique;102.0
slab serif;Finador Slab;Finador Slab Heavy;90.0
slab serif;Finador Slab;Finador Slab Light Oblique;102.0
slab serif;Finador Slab;Finador Slab Light;90.0
slab serif;Finador Slab;Finador Slab Medium Oblique;102.0
slab serif;Finador Slab;Finador Slab Medium;90.0
slab serif;Finador Slab;Finador Slab Regular Oblique;102.0
slab serif;Finador Slab;Finador Slab Regular;90.0
slab serif;Finador Slab;Finador Slab Thin Oblique;102.0
slab serif;Finador Slab;Finador Slab Thin;90.0
slab serif;Finalist Round Slab Variable;Finalist Round Slab Variable Thin;90.0
slab serif;Flamante Serif;Flamante Serif Bold Italic;97.99999952316284
slab serif;Flamante Serif;Flamante Serif Bold;90.0
slab serif;Flamante Serif;Flamante Serif Book Italic;97.99999952316284
slab serif;Flamante Serif;Flamante Serif Book;90.0
slab serif;Flamante Serif;Flamante Serif Light Italic;97.99999952316284
slab serif;Flamante Serif;Flamante Serif Light;90.0
slab serif;Flamante Serif;Flamante Serif Medium Italic;97.99999952316284
slab serif;Flamante Serif;Flamante Serif Medium;90.0
slab serif;Fraktendon;Fraktendon;90.0
slab serif;Ganges Slab™;Ganges Slab Black Italic;97.99999952316284
slab serif;Ganges Slab™;Ganges Slab Black Oblique;97.99999952316284
slab serif;Ganges Slab™;Ganges Slab Black;90.0
slab serif;Ganges Slab™;Ganges Slab Bold Italic;97.99999952316284
slab serif;Ganges Slab™;Ganges Slab Bold Oblique;97.99999952316284
slab serif;Ganges Slab™;Ganges Slab Bold;90.0
slab serif;Ganges Slab™;Ganges Slab Book Italic;97.99999952316284
slab serif;Ganges Slab™;Ganges Slab Book Oblique;97.99999952316284
slab serif;Ganges Slab™;Ganges Slab Book;90.0
slab serif;Ganges Slab™;Ganges Slab Demi Bold Italic;97.99999952316284
